광역	시군구	읍면동	투표소	선거인수	투표인수	기권수	무효표	계	더불어민주당	자유한국당	국민의당	바른정당	정의당	새누리당	경제애국당	국민대통합당	늘푸른한국당	민중연합당	한국국민당	혹익당	무소속
서울특별시	은평구	관외사전투표	관외사전투표	36001	35902	99	189	35713	17723	4770	7429	2475	3087	39	13	19	73	22	5	9	49
서울특별시	은평구	재외투표	재외투표	3886	2963	923	10	2953	1793	257	441	96	348	11	0	1	3	2	0	0	1
서울특별시	은평구	녹번동	소계	25227	18650	6577	47	18603	8060	3837	4318	1101	1196	27	3	7	24	12	2	7	9
서울특별시	은평구	응암제1동	소계	19609	14463	5146	39	14424	6578	2726	3329	851	879	16	3	14	8	6	4	4	6
서울특별시	은평구	응암제2동	소계	13649	9907	3742	27	9880	4470	1884	2235	609	638	21	1	5	6	3	2	2	4
서울특별시	은평구	응암제3동	소계	21939	15765	6174	56	15709	6749	3200	3836	917	937	18	2	10	12	10	2	6	10
서울특별시	은평구	증산동	소계	14651	11108	3543	38	11070	4651	2322	2596	704	756	10	0	4	7	9	1	6	4
서울특별시	은평구	수색동	소계	12304	9276	3028	33	9243	3665	2073	2346	558	553	20	2	6	7	1	2	7	3
서울특별시	은평구	신사제1동	소계	22490	17264	5226	55	17209	7728	3185	4035	1064	1125	22	2	10	17	9	2	1	9
서울특별시	은평구	신사제2동	소계	15973	11709	4264	37	11672	5019	2312	2748	758	767	27	1	3	12	6	3	3	13
서울특별시	은평구	갈현제2동	소계	23394	17148	6246	63	17085	7372	3324	3896	1041	1324	15	3	15	71	6	2	7	9
서울특별시	은평구	구산동	소계	25870	18643	7227	100	18543	7862	3794	4376	1047	1317	16	4	15	84	8	2	7	11
서울특별시	은평구	갈현제1동	소계	19920	14468	5452	53	14415	6082	3105	3245	884	1014	20	2	11	34	6	1	5	6
서울특별시	은평구	진관동	소계	37342	30597	6745	75	30522	14020	5651	6696	2014	1988	41	2	12	65	12	5	10	6
서울특별시	은평구	불광제1동	소계	32907	25334	7573	73	25261	10898	5063	5890	1608	1653	38	1	9	66	10	6	10	9
서울특별시	은평구	불광제2동	소계	23291	16718	6573	63	16655	6771	3685	4102	886	1093	27	3	10	47	8	5	8	10
서울특별시	은평구	대조동	소계	25563	18410	7153	72	18338	7888	3550	4336	1157	1289	20	0	15	54	12	5	8	4
서울특별시	은평구	역촌동	소계	38391	28318	10073	82	28236	12632	5268	6547	1643	1975	40	5	19	56	15	11	15	10
서울특별시	서대문구	거소·선상투표	거소·선상투표	460	437	23	12	425	138	71	154	40	16	1	0	0	2	1	2	0	0
서울특별시	서대문구	관외사전투표	관외사전투표	27115	27074	41	125	26949	13155	3713	5258	2210	2490	37	4	13	5	26	3	11	24
서울특별시	서대문구	재외투표	재외투표	3546	2699	847	3	2696	1549	239	408	112	367	17	1	1	0	0	0	2	0
서울특별시	서대문구	충현동	소계	13418	9415	4003	26	9389	3923	2159	2107	613	544	24	0	5	0	6	1	3	4
서울특별시	서대문구	천연동	소계	14496	11498	2998	34	11464	5084	2419	2402	791	728	14	2	4	2	7	2	1	8
서울특별시	서대문구	북아현동	소계	12244	9563	2681	31	9532	4271	1810	2057	721	645	11	1	2	3	2	0	3	6
서울특별시	서대문구	신촌동	소계	13417	9816	3601	36	9780	4407	1704	1796	945	898	13	1	3	1	3	0	2	7
서울특별시	서대문구	연희동	소계	28217	21133	7084	72	21061	8928	4590	4287	1515	1672	33	0	9	6	4	2	5	10
서울특별시	서대문구	홍제제1동	소계	17977	13837	4140	35	13802	5967	2889	3066	920	899	17	5	9	7	9	2	4	8
서울특별시	서대문구	홍제제2동	소계	12225	9834	2391	26	9808	4194	2067	2204	699	601	20	1	6	5	4	0	2	5
서울특별시	서대문구	홍제제3동	소계	13755	10177	3578	34	10143	4313	2031	2502	600	645	15	0	6	8	5	2	11	5
서울특별시	서대문구	홍은제1동	소계	18102	13908	4194	35	13873	5873	2842	3347	822	918	25	2	14	2	13	5	4	6
서울특별시	서대문구	홍은제2동	소계	22127	16369	5758	54	16315	7052	3478	3630	1022	1067	23	1	12	5	12	2	5	6
서울특별시	서대문구	남가좌제1동	소계	13005	10732	2273	27	10705	4914	1845	2435	825	651	12	0	6	8	5	0	2	2
서울특별시	서대문구	남가좌제2동	소계	17741	13522	4219	67	13455	5847	2688	3024	868	962	24	3	7	7	10	3	3	9
서울특별시	서대문구	북가좌제1동	소계	15149	12358	2791	31	12327	5492	2302	2840	892	755	21	3	7	3	3	0	2	7
서울특별시	서대문구	북가좌제2동	소계	25993	19681	6312	69	19612	8648	3665	4717	1200	1304	29	1	6	8	9	3	4	18
서울특별시	마포구	거소·선상투표	거소·선상투표	434	412	22	14	398	142	79	136	21	13	3	0	0	0	0	2	1	1
서울특별시	마포구	관외사전투표	관외사전투표	30862	30811	51	130	30681	15188	4250	5765	2593	2771	29	6	9	5	16	12	13	24
서울특별시	마포구	재외투표	재외투표	4422	3481	941	6	3475	2079	304	554	114	407	14	0	1	0	1	1	0	0
서울특별시	마포구	공덕동	소계	28635	21424	7211	46	21378	9212	4353	4873	1607	1270	27	2	16	2	2	2	2	10
서울특별시	마포구	아현동	소계	19292	15392	3900	31	15361	6680	2969	3190	1511	965	21	3	8	1	4	1	5	3
서울특별시	마포구	도화동	소계	18334	14799	3535	32	14767	6119	3162	3267	1253	907	34	2	6	4	1	2	7	3
서울특별시	마포구	용강동	소계	15778	12896	2882	33	12863	5582	2626	2765	1107	749	16	0	4	2	2	3	4	3
서울특별시	마포구	대흥동	소계	9577	6769	2808	22	6747	2973	1332	1351	523	538	9	0	4	1	3	2	6	5
서울특별시	마포구	염리동	소계	8670	6424	2246	22	6402	2748	1371	1338	463	449	19	0	4	0	3	1	4	2
서울특별시	마포구	신수동	소계	15797	12450	3347	36	12414	5315	2498	2681	1018	855	21	2	9	0	4	1	5	5
서울특별시	마포구	서강동	소계	19400	15624	3776	50	15574	6885	2872	3154	1331	1295	23	0	4	0	3	1	1	5
서울특별시	마포구	서교동	소계	19849	14918	4931	50	14868	6934	2726	2789	1022	1344	20	0	4	4	7	0	9	9
서울특별시	마포구	합정동	소계	16283	12676	3607	35	12641	5840	2163	2506	872	1203	34	2	7	2	3	1	3	5
서울특별시	마포구	망원1동	소계	17419	13261	4158	42	13219	6137	2382	2714	738	1189	18	3	7	3	11	4	3	10
서울특별시	마포구	망원2동	소계	15260	12083	3177	40	12043	5649	2243	2455	697	942	14	0	17	3	8	4	4	7
서울특별시	마포구	연남동	소계	14164	10979	3185	30	10949	5256	1982	1996	665	1014	11	3	6	1	3	1	3	8
서울특별시	마포구	성산1동	소계	14950	11152	3798	30	11122	5217	1963	2286	658	952	19	0	6	2	11	1	2	5
서울특별시	마포구	성산2동	소계	28835	22833	6002	64	22769	10468	4106	4902	1555	1647	23	3	15	5	15	5	10	15
서울특별시	마포구	상암동	소계	22522	18607	3915	46	18561	8911	3166	3823	1311	1285	26	0	7	3	11	3	4	11
서울특별시	양천구	거소·선상투표	거소·선상투표	487	460	27	10	450	171	66	165	24	15	1	2	1	2	1	1	0	1
서울특별시	양천구	관외사전투표	관외사전투표	34400	34398	2	171	34227	16175	5092	7533	2746	2536	38	6	18	8	8	13	10	44
서울특별시	양천구	재외투표	재외투표	4288	3333	955	9	3324	1949	241	557	162	401	10	0	1	1	0	1	0	1
서울특별시	양천구	목1동	소계	22209	18462	3747	40	18422	7714	3678	4235	1651	1084	38	0	1	1	6	2	3	9
서울특별시	양천구	목2동	소계	23920	18961	4959	38	18923	8424	3531	4112	1465	1325	26	0	7	2	7	3	9	12
서울특별시	양천구	목3동	소계	16280	12321	3959	43	12278	5096	2722	2737	935	738	13	1	18	1	5	2	3	7
서울특별시	양천구	목4동	소계	20136	15814	4322	47	15767	6903	3001	3532	1199	1058	21	1	24	7	7	1	3	10
서울특별시	양천구	목5동	소계	28916	24579	4337	43	24536	9721	5349	5629	2338	1430	35	1	4	7	4	2	10	6
서울특별시	양천구	신월1동	소계	18031	12523	5508	50	12473	5137	2695	3236	672	669	13	1	26	4	5	2	5	8
서울특별시	양천구	신월2동	소계	17450	13421	4029	38	13383	5599	2866	3260	915	694	16	2	11	3	7	2	1	7
서울특별시	양천구	신월3동	소계	13323	8916	4407	40	8876	3631	1872	2344	508	479	16	1	7	0	3	3	5	7
서울특별시	양천구	신월4동	소계	14892	11665	3227	32	11633	5039	2331	2820	713	688	8	2	11	2	3	4	3	9
서울특별시	양천구	신월5동	소계	12684	9605	3079	42	9563	4098	1914	2256	633	612	13	3	2	2	13	5	3	9
서울특별시	양천구	신월6동	소계	6265	4942	1323	21	4921	2158	972	1188	277	309	7	0	1	1	2	1	2	3
서울특별시	양천구	신월7동	소계	18383	13790	4593	53	13737	5774	2894	3366	827	828	12	1	9	2	9	5	0	10
서울특별시	양천구	신정1동	소계	15952	13436	2516	36	13400	5562	2877	3065	1137	716	23	0	5	0	6	1	6	2
서울특별시	양천구	신정2동	소계	16377	13445	2932	35	13410	5926	2443	3050	1075	874	19	2	5	2	5	3	2	4
서울특별시	양천구	신정3동	소계	34804	26901	7903	65	26836	11907	5194	6325	1766	1552	36	4	12	5	12	2	7	14
서울특별시	양천구	신정4동	소계	27350	20578	6772	56	20522	8974	4085	4873	1220	1299	28	2	14	2	6	4	7	8
서울특별시	양천구	신정6동	소계	17855	15444	2411	26	15418	6403	3156	3478	1364	974	19	2	6	2	7	0	4	3
서울특별시	양천구	신정7동	소계	22391	17892	4499	51	17841	7492	3835	4055	1360	1028	30	1	11	6	5	4	5	9
서울특별시	구로구	거소·선상투표	거소·선상투표	524	487	37	26	461	165	85	154	30	15	3	3	1	1	0	3	1	0
서울특별시	구로구	관외사전투표	관외사전투표	30689	30683	6	151	30532	14980	4508	6272	2198	2425	36	7	12	11	21	10	13	39
서울특별시	구로구	재외투표	재외투표	2994	2380	614	3	2377	1459	199	352	101	253	6	2	1	0	3	0	0	1
서울특별시	구로구	신도림동	소계	27264	23084	4180	58	23026	9961	4582	5246	1806	1358	37	1	7	4	5	2	4	13
서울특별시	구로구	구로제1동	소계	15953	13433	2520	32	13401	6208	2418	2841	990	900	14	0	5	1	15	2	1	6
서울특별시	구로구	구로제2동	소계	22119	15354	6765	51	15303	6514	3633	3566	719	808	20	2	10	6	10	3	7	5
서울특별시	구로구	구로제3동	소계	20686	16130	4556	40	16090	8208	2327	3362	1038	1097	11	1	8	2	19	2	4	11
서울특별시	구로구	구로제4동	소계	18343	13359	4984	49	13310	5826	2625	3344	700	748	22	5	8	4	13	3	6	6
서울특별시	구로구	구로제5동	소계	24331	19171	5160	71	19100	8633	3751	4189	1242	1214	22	2	12	4	13	6	4	8
서울특별시	구로구	가리봉동	소계	8251	4942	3309	18	4924	2214	1058	1206	198	207	12	3	9	2	6	1	4	4
서울특별시	구로구	고척제1동	소계	19318	15272	4046	70	15202	6138	3531	3541	985	944	19	2	13	1	8	4	8	8
서울특별시	구로구	고척제2동	소계	22027	16756	5271	84	16672	6768	3813	3935	1060	1038	18	1	11	1	9	2	8	8
서울특별시	구로구	개봉제1동	소계	26613	19995	6618	93	19902	7954	4881	4690	1149	1151	18	5	8	5	14	6	5	16
서울특별시	구로구	개봉제2동	소계	26474	21350	5124	81	21269	9087	4801	4804	1271	1233	42	2	8	4	2	1	2	12
서울특별시	구로구	개봉제3동	소계	16682	12632	4050	57	12575	5301	2717	3084	700	729	13	1	3	3	1	2	9	12
서울특별시	구로구	오류제1동	소계	17445	13521	3924	58	13463	5383	3571	2787	770	897	24	1	5	1	5	2	4	13
서울특별시	구로구	오류제2동	소계	31509	25023	6486	94	24929	10565	5957	5400	1358	1548	30	3	13	5	14	5	13	18
서울특별시	구로구	수궁동	소계	19302	15228	4074	55	15173	5712	4734	2960	832	872	26	4	7	2	7	2	5	10
서울특별시	강서구	거소·선상투표	거소·선상투표	731	685	46	17	668	235	139	218	50	15	0	3	0	1	1	0	2	4
서울특별시	강서구	관외사전투표	관외사전투표	44281	44261	20	235	44026	21545	6236	9025	3407	3592	58	12	20	13	31	10	12	65
서울특별시	강서구	재외투표	재외투표	4736	3693	1043	8	3685	2205	308	563	160	429	17	0	0	0	0	1	1	1
서울특별시	강서구	염창동	소계	28483	24012	4471	50	23962	11169	4192	5139	1900	1492	34	2	7	5	9	1	5	7
서울특별시	강서구	등촌제1동	소계	17544	13881	3663	38	13843	6203	2568	2810	1174	1059	15	1	5	2	3	0	2	1
서울특별시	강서구	등촌제2동	소계	16791	13357	3434	39	13318	5526	2894	2965	1028	841	22	0	11	1	9	3	5	13
서울특별시	강서구	등촌제3동	소계	27588	21592	5996	76	21516	9201	4624	4816	1516	1265	31	3	15	2	13	2	14	14
서울특별시	강서구	화곡본동	소계	26429	18912	7517	67	18845	8784	3305	4263	1133	1280	31	2	10	0	16	3	4	14
서울특별시	강서구	화곡제1동	소계	41042	29356	11686	72	29284	12921	5535	6955	1828	1926	31	3	22	8	14	4	13	24
서울특별시	강서구	화곡제2동	소계	14997	10822	4175	38	10784	4936	1973	2526	617	676	4	1	29	3	6	3	4	6
서울특별시	강서구	화곡제3동	소계	19182	15343	3839	41	15302	6309	3427	3503	1043	962	37	2	8	0	3	1	2	5
서울특별시	강서구	화곡제4동	소계	17922	12869	5053	50	12819	5513	2732	3035	674	809	19	1	12	2	9	4	4	5
서울특별시	강서구	화곡제6동	소계	20341	15602	4739	64	15538	6591	3356	3503	1031	990	30	1	8	4	6	0	5	13
서울특별시	강서구	화곡제8동	소계	21335	16019	5316	48	15971	7336	2885	3767	890	1021	20	2	10	6	14	3	3	14
서울특별시	강서구	우장산동	소계	31836	25665	6171	52	25613	11063	5156	5844	1940	1526	48	1	14	0	5	3	5	8
서울특별시	강서구	가양제1동	소계	20932	16227	4705	35	16192	7301	2987	3386	1354	1117	18	2	7	2	8	1	5	4
서울특별시	강서구	가양제2동	소계	14399	11011	3388	42	10969	4445	2718	2407	730	602	17	4	7	2	9	6	7	15
서울특별시	강서구	가양제3동	소계	14139	11040	3099	41	10999	4705	2429	2482	711	619	18	1	3	2	13	2	5	9
서울특별시	강서구	발산제1동	소계	27838	22863	4975	62	22801	10592	3809	5235	1566	1520	28	2	12	3	5	5	11	13
서울특별시	강서구	공항동	소계	18075	13098	4977	42	13056	5571	2749	3021	831	824	6	2	13	5	8	2	9	15
서울특별시	강서구	방화제1동	소계	33593	26766	6827	76	26690	11520	5577	5969	1908	1634	30	5	7	7	13	0	9	11
서울특별시	강서구	방화제2동	소계	18670	13456	5214	50	13406	5269	3328	3018	871	839	27	4	14	6	6	4	7	13
서울특별시	강서구	방화제3동	소계	20916	16565	4351	57	16508	6934	3672	3677	1182	962	28	2	14	3	14	2	8	10
서울특별시	금천구	거소·선상투표	거소·선상투표	321	301	20	8	293	128	48	86	13	10	1	2	1	0	1	1	0	2
서울특별시	금천구	관외사전투표	관외사전투표	17514	17504	10	93	17411	8753	2354	3699	1189	1323	13	6	7	5	27	6	6	23
서울특별시	금천구	재외투표	재외투표	1330	1033	297	2	1031	632	88	148	37	122	3	0	0	0	1	0	0	0
서울특별시	금천구	가산동	소계	15866	11582	4284	59	11523	5624	1954	2418	725	763	6	1	8	3	4	3	4	10
서울특별시	금천구	독산제1동	소계	27321	20722	6599	69	20653	9175	3974	4737	1339	1336	21	1	22	3	13	10	10	12
서울특별시	금천구	독산제2동	소계	16217	11132	5085	28	11104	4639	2303	2842	589	664	25	0	11	6	13	2	4	6
서울특별시	금천구	독산제3동	소계	21016	14851	6165	45	14806	6476	3150	3538	736	849	12	3	9	6	9	0	7	11
서울특별시	금천구	독산제4동	소계	14460	10459	4001	33	10426	4395	2169	2679	461	683	3	3	8	1	7	4	3	10
서울특별시	금천구	시흥제1동	소계	27706	20169	7537	61	20108	8386	4412	4962	1106	1159	29	5	16	3	9	2	5	14
서울특별시	금천구	시흥제2동	소계	17820	14316	3504	35	14281	5964	3117	3441	873	828	20	1	7	1	16	1	4	8
서울특별시	금천구	시흥제3동	소계	9604	7437	2167	13	7424	2985	1713	1844	403	445	8	0	10	3	1	0	4	8
서울특별시	금천구	시흥제4동	소계	17478	12778	4700	43	12735	5251	2859	3148	662	769	5	2	13	2	6	2	5	11
서울특별시	금천구	시흥제5동	소계	17479	12726	4753	68	12658	5015	2965	3153	702	747	19	0	13	4	10	8	9	13
서울특별시	영등포구	거소·선상투표	거소·선상투표	430	410	20	11	399	152	74	125	24	18	2	3	0	0	0	0	1	0
서울특별시	영등포구	관외사전투표	관외사전투표	29545	29516	29	149	29367	14034	4400	5984	2457	2381	30	4	8	2	18	6	11	32
서울특별시	영등포구	재외투표	재외투표	3835	2980	855	13	2967	1672	316	481	135	341	16	2	1	0	2	0	1	0
서울특별시	영등포구	영등포본동	소계	18192	14065	4127	39	14026	6020	3118	3134	881	812	21	3	7	2	9	4	2	13
서울특별시	영등포구	영등포동	소계	15509	10202	5307	43	10159	4243	2255	2213	734	664	18	2	6	4	9	1	5	5
서울특별시	영등포구	여의동	소계	25196	19908	5288	42	19866	6109	6581	4158	2081	858	47	0	7	4	6	1	8	6
서울특별시	영등포구	당산제1동	소계	17384	13699	3685	38	13661	5966	2850	2854	1043	895	21	2	7	4	7	2	5	5
서울특별시	영등포구	당산제2동	소계	26257	21349	4908	51	21298	9188	4324	4376	1919	1430	28	2	4	5	11	2	4	5
서울특별시	영등포구	도림동	소계	15567	11548	4019	32	11516	5114	2361	2642	698	650	17	2	11	2	7	4	2	6
서울특별시	영등포구	문래동	소계	23242	19259	3983	34	19225	8409	4099	4011	1465	1168	23	0	17	3	5	4	7	14
서울특별시	영등포구	양평제1동	소계	13152	10357	2795	28	10329	4763	2002	2120	751	658	8	0	4	3	2	2	6	10
서울특별시	영등포구	양평제2동	소계	16032	13076	2956	49	13027	6105	2359	2636	985	907	9	3	3	2	6	2	5	5
서울특별시	영등포구	신길제1동	소계	15166	10943	4223	40	10903	4594	2493	2422	672	682	13	0	8	2	3	3	5	6
서울특별시	영등포구	신길제3동	소계	12588	9390	3198	34	9356	3847	2327	2121	523	496	11	4	6	4	3	3	2	9
서울특별시	영등포구	신길제4동	소계	8209	5947	2262	23	5924	2410	1437	1377	336	320	18	1	4	2	7	1	6	5
서울특별시	영등포구	신길제5동	소계	9655	6878	2777	28	6850	2829	1641	1674	342	339	11	0	4	0	3	0	5	2
서울특별시	영등포구	신길제6동	소계	15221	11665	3556	33	11632	4815	2606	2690	748	731	13	1	6	5	8	4	1	4
서울특별시	영등포구	신길제7동	소계	8886	6954	1932	19	6935	2483	1701	1626	673	429	9	1	2	0	2	3	1	5
서울특별시	영등포구	대림제1동	소계	11320	8058	3262	22	8036	3312	1781	2010	417	473	16	1	11	1	7	1	3	3
서울특별시	영등포구	대림제2동	소계	10978	7691	3287	29	7662	3427	1718	1725	392	363	18	2	5	2	1	3	2	4
서울특별시	영등포구	대림제3동	소계	19647	14937	4710	59	14878	6341	3172	3615	846	824	25	4	17	3	6	6	4	15
서울특별시	동작구	거소·선상투표	거소·선상투표	464	441	23	9	432	156	85	140	28	13	2	2	0	1	1	0	1	3
서울특별시	동작구	관외사전투표	관외사전투표	35518	35518	0	156	35362	17239	5079	6980	2996	2930	46	6	13	9	21	3	9	31
서울특별시	동작구	재외투표	재외투표	4197	3255	942	13	3242	1896	313	543	120	357	13	0	0	0	0	0	0	0
서울특별시	동작구	노량진제1동	소계	23761	18625	5136	54	18571	7827	4097	4045	1460	1073	31	0	11	2	9	2	6	8
서울특별시	동작구	노량진제2동	소계	13515	10406	3109	42	10364	4542	2247	2238	685	601	20	1	10	0	8	1	9	2
서울특별시	동작구	상도제1동	소계	34229	27329	6900	88	27241	11699	5352	5971	2381	1750	36	3	13	7	14	2	5	8
서울특별시	동작구	상도제2동	소계	21026	16803	4223	45	16758	7318	3351	3842	1245	955	21	0	4	1	1	1	10	9
서울특별시	동작구	상도제3동	소계	21633	16997	4636	52	16945	7761	3158	3852	1026	1089	15	2	11	2	11	3	3	12
서울특별시	동작구	상도제4동	소계	21258	15636	5622	55	15581	6941	3138	3494	996	950	16	2	15	3	7	1	4	14
서울특별시	동작구	흑석동	소계	25272	19352	5920	64	19288	7703	4399	4291	1611	1215	28	0	20	1	5	3	6	6
서울특별시	동작구	사당제1동	소계	18164	14190	3974	40	14150	6427	2622	3134	933	975	24	1	5	5	8	5	6	5
서울특별시	동작구	사당제2동	소계	22534	17964	4570	48	17916	7378	4041	4037	1380	1022	27	1	8	2	3	5	5	7
서울특별시	동작구	사당제3동	소계	17935	14217	3718	41	14176	5838	3155	3283	1015	839	16	2	9	2	6	2	1	8
서울특별시	동작구	사당제4동	소계	11875	9413	2462	33	9380	4257	1800	2123	570	602	9	1	5	0	6	1	1	5
서울특별시	동작구	사당제5동	소계	10112	7990	2122	19	7971	3717	1463	1720	584	464	9	0	2	2	2	3	0	5
서울특별시	동작구	대방동	소계	27583	21903	5680	45	21858	9432	4483	4831	1721	1307	38	1	10	3	12	1	7	12
서울특별시	동작구	신대방제1동	소계	17924	14404	3520	27	14377	6075	3153	3225	988	876	22	1	4	0	16	5	4	8
서울특별시	동작구	신대방제2동	소계	15434	12242	3192	26	12216	5516	2495	2556	854	763	11	2	5	0	3	4	4	3
서울특별시	관악구	거소·선상투표	거소·선상투표	601	559	42	14	545	199	111	175	30	22	2	2	0	2	1	0	0	1
서울특별시	관악구	관외사전투표	관외사전투표	44994	44965	29	214	44751	23056	5121	8648	3579	4141	56	11	7	8	54	7	17	46
서울특별시	관악구	재외투표	재외투표	3981	3084	897	3	3081	1833	232	511	100	395	9	0	0	0	0	0	1	0
서울특별시	관악구	보라매동	소계	19723	14917	4806	37	14880	6380	2933	3659	895	938	21	3	12	3	8	6	9	13
서울특별시	관악구	은천동	소계	26692	20852	5840	67	20785	9339	3746	5054	1269	1289	28	5	14	4	15	5	7	10
서울특별시	관악구	성현동	소계	24659	19768	4891	53	19715	8497	3691	4997	1300	1159	27	1	8	10	10	4	4	7
서울특별시	관악구	중앙동	소계	12014	9050	2964	43	9007	4277	1300	2160	597	642	10	2	5	0	4	3	1	6
서울특별시	관악구	청림동	소계	12553	10229	2324	25	10204	4554	1932	2435	681	567	15	1	4	0	7	0	4	4
서울특별시	관악구	행운동	소계	23732	18799	4933	55	18744	8648	3005	4236	1335	1450	18	1	13	2	13	3	8	12
서울특별시	관악구	청룡동	소계	21962	16835	5127	57	16778	7713	2676	3913	1131	1281	25	2	8	1	11	2	6	9
서울특별시	관악구	낙성대동	소계	13342	10590	2752	38	10552	4997	1463	2249	838	963	22	0	6	2	6	1	2	3
서울특별시	관악구	인헌동	소계	21896	17401	4495	40	17361	8174	2754	3874	1167	1321	24	5	9	2	13	3	3	12
서울특별시	관악구	남현동	소계	14164	11199	2965	34	11165	4850	2216	2492	833	732	22	3	8	1	2	0	2	4
서울특별시	관악구	신림동	소계	17813	13086	4727	58	13028	6675	1722	2367	1034	1171	15	3	3	7	10	4	2	15
서울특별시	관악구	신사동	소계	18537	13438	5099	54	13384	6123	2502	2991	827	893	14	1	8	3	5	1	7	9
