광역	광역코드	시군구	시군구코드	읍면동명	구분	선거인수	투표수	유효투표수	무효투표수	기권수	국제녹색당	노동당	녹색당	대한애국당	더불어민주당	민주평화당	민중당	바른미래당	새누리당	우리미래	자유한국당	정의당	친박연대
서울특별시	1100	성동구	1104	용답동	관내사전투표	1761	1761	1739	22	0	1	0	10	3	1145	22	5	101	0	3	311	136	2
서울특별시	1100	성동구	1104	용답동	선거일투표	11584	5124	5037	87	6460	5	0	24	18	2734	68	30	455	0	11	1346	335	11
서울특별시	1100	성동구	1104	잘못 투입·구분된 투표지	NA	0	29	25	4	-29	0	0	1	0	13	0	0	2	0	0	8	1	0
서울특별시	1100	광진구	1105	합계	NA	308174	180322	178100	2222	127852	106	0	1292	534	95932	1775	501	18914	0	322	41557	16943	224
서울특별시	1100	광진구	1105	거소투표	NA	268	251	242	9	17	0	0	0	0	135	2	2	36	0	1	51	15	0
서울특별시	1100	광진구	1105	관외사전투표	NA	17797	17797	17543	254	0	12	0	152	51	10661	148	61	1843	0	34	2765	1791	25
서울특별시	1100	광진구	1105	중곡제1동	계	13316	7029	6952	77	6287	5	0	48	17	3853	84	12	592	0	8	1680	640	13
서울특별시	1100	광진구	1105	중곡제1동	관내사전투표	1905	1904	1886	18	1	1	0	11	4	1141	18	1	142	0	2	383	177	6
서울특별시	1100	광진구	1105	중곡제1동	선거일투표	11411	5125	5066	59	6286	4	0	37	13	2712	66	11	450	0	6	1297	463	7
서울특별시	1100	광진구	1105	중곡제2동	계	18516	9992	9879	113	8524	3	0	64	36	5581	109	28	878	0	23	2269	870	18
서울특별시	1100	광진구	1105	중곡제2동	관내사전투표	2488	2488	2466	22	0	0	0	12	6	1527	27	9	177	0	5	474	227	2
서울특별시	1100	광진구	1105	중곡제2동	선거일투표	16028	7504	7413	91	8524	3	0	52	30	4054	82	19	701	0	18	1795	643	16
서울특별시	1100	광진구	1105	중곡제3동	계	14826	7857	7762	95	6969	4	0	46	21	4329	118	20	729	0	15	1842	628	10
서울특별시	1100	광진구	1105	중곡제3동	관내사전투표	1751	1751	1730	21	0	1	0	8	2	1021	35	4	152	0	2	348	155	2
서울특별시	1100	광진구	1105	중곡제3동	선거일투표	13075	6106	6032	74	6969	3	0	38	19	3308	83	16	577	0	13	1494	473	8
서울특별시	1100	광진구	1105	중곡제4동	계	25662	14455	14265	190	11207	12	0	83	53	7815	144	36	1230	0	23	3592	1253	24
서울특별시	1100	광진구	1105	중곡제4동	관내사전투표	3416	3416	3379	37	0	1	0	14	5	2031	39	3	256	0	4	705	318	3
서울특별시	1100	광진구	1105	중곡제4동	선거일투표	22246	11039	10886	153	11207	11	0	69	48	5784	105	33	974	0	19	2887	935	21
서울특별시	1100	광진구	1105	능동	계	9728	5673	5604	69	4055	1	0	49	22	3169	36	19	582	0	12	1161	549	4
서울특별시	1100	광진구	1105	능동	관내사전투표	1571	1571	1562	9	0	0	0	15	0	1003	6	5	126	0	1	234	170	2
서울특별시	1100	광진구	1105	능동	선거일투표	8157	4102	4042	60	4055	1	0	34	22	2166	30	14	456	0	11	927	379	2
서울특별시	1100	광진구	1105	구의제1동	계	19039	10214	10091	123	8825	9	0	89	29	5696	93	31	980	0	27	2223	900	14
서울특별시	1100	광진구	1105	구의제1동	관내사전투표	2791	2791	2770	21	0	1	0	24	2	1709	33	10	238	0	4	464	282	3
서울특별시	1100	광진구	1105	구의제1동	선거일투표	16248	7423	7321	102	8825	8	0	65	27	3987	60	21	742	0	23	1759	618	11
서울특별시	1100	광진구	1105	구의제2동	계	20264	11056	10946	110	9208	6	0	68	36	6012	90	47	1036	0	17	2603	1017	14
서울특별시	1100	광진구	1105	구의제2동	관내사전투표	2432	2432	2415	17	0	0	0	13	4	1480	18	3	180	0	2	456	258	1
서울특별시	1100	광진구	1105	구의제2동	선거일투표	17832	8624	8531	93	9208	6	0	55	32	4532	72	44	856	0	15	2147	759	13
서울특별시	1100	광진구	1105	구의제3동	계	24496	15279	15126	153	9217	8	0	107	35	7364	93	32	1983	0	25	3941	1526	12
서울특별시	1100	광진구	1105	구의제3동	관내사전투표	3801	3801	3774	27	0	1	0	19	7	2129	27	8	406	0	4	760	409	4
서울특별시	1100	광진구	1105	구의제3동	선거일투표	20695	11478	11352	126	9217	7	0	88	28	5235	66	24	1577	0	21	3181	1117	8
서울특별시	1100	광진구	1105	광장동	계	25459	16334	16184	150	9125	7	0	130	46	7287	75	24	2196	0	24	4344	2034	17
서울특별시	1100	광진구	1105	광장동	관내사전투표	3289	3289	3271	18	0	2	0	25	5	1619	20	1	366	0	4	782	445	2
서울특별시	1100	광진구	1105	광장동	선거일투표	22170	13045	12913	132	9125	5	0	105	41	5668	55	23	1830	0	20	3562	1589	15
서울특별시	1100	광진구	1105	자양제1동	계	20045	10607	10446	161	9438	10	0	82	35	5821	118	28	1087	0	27	2292	933	13
서울특별시	1100	광진구	1105	자양제1동	관내사전투표	3203	3203	3161	42	0	4	0	15	6	1899	32	14	305	0	11	581	290	4
서울특별시	1100	광진구	1105	자양제1동	선거일투표	16842	7404	7285	119	9438	6	0	67	29	3922	86	14	782	0	16	1711	643	9
서울특별시	1100	광진구	1105	자양제2동	계	21313	11875	11760	115	9438	6	0	64	41	6330	105	41	1280	0	19	2770	1092	12
서울특별시	1100	광진구	1105	자양제2동	관내사전투표	2502	2502	2492	10	0	0	0	7	1	1477	21	9	215	0	1	483	274	4
서울특별시	1100	광진구	1105	자양제2동	선거일투표	18811	9373	9268	105	9438	6	0	57	40	4853	84	32	1065	0	18	2287	818	8
서울특별시	1100	광진구	1105	자양제3동	계	23260	14503	14339	164	8757	4	0	84	46	6833	139	29	1897	0	17	3859	1415	16
서울특별시	1100	광진구	1105	자양제3동	관내사전투표	3620	3620	3589	31	0	0	0	20	4	1965	40	14	418	0	2	716	407	3
서울특별시	1100	광진구	1105	자양제3동	선거일투표	19640	10883	10750	133	8757	4	0	64	42	4868	99	15	1479	0	15	3143	1008	13
서울특별시	1100	광진구	1105	자양제4동	계	18138	9042	8897	145	9096	6	0	39	20	4618	205	37	847	0	12	2361	739	13
서울특별시	1100	광진구	1105	자양제4동	관내사전투표	2288	2288	2258	30	0	3	0	4	4	1281	60	10	185	0	3	483	223	2
서울특별시	1100	광진구	1105	자양제4동	선거일투표	15850	6754	6639	115	9096	3	0	35	16	3337	145	27	662	0	9	1878	516	11
서울특별시	1100	광진구	1105	화양동	계	19150	9144	8987	157	10006	10	0	115	18	5350	114	25	844	0	21	1715	763	12
서울특별시	1100	광진구	1105	화양동	관내사전투표	2147	2147	2115	32	0	1	0	26	4	1381	37	8	167	0	5	268	217	1
서울특별시	1100	광진구	1105	화양동	선거일투표	17003	6997	6872	125	10006	9	0	89	14	3969	77	17	677	0	16	1447	546	11
서울특별시	1100	광진구	1105	군자동	계	16897	9196	9060	136	7701	3	0	72	27	5071	102	29	872	0	17	2082	778	7
서울특별시	1100	광진구	1105	군자동	관내사전투표	2000	2000	1978	22	0	0	0	15	1	1245	23	7	151	0	4	343	189	0
서울특별시	1100	광진구	1105	군자동	선거일투표	14897	7196	7082	114	7701	3	0	57	26	3826	79	22	721	0	13	1739	589	7
서울특별시	1100	광진구	1105	잘못 투입·구분된 투표지	NA	0	18	17	1	-18	0	0	0	1	7	0	0	2	0	0	7	0	0
서울특별시	1100	동대문구	1106	합계	NA	302939	178037	175674	2363	124902	82	0	1175	592	91561	1832	684	18720	0	249	44774	15780	225
서울특별시	1100	동대문구	1106	거소투표	NA	313	297	282	15	16	1	0	1	1	135	3	0	42	0	2	86	11	0
서울특별시	1100	동대문구	1106	관외사전투표	NA	20015	20012	19777	235	3	9	0	179	42	11785	158	81	2092	0	26	3286	2095	24
서울특별시	1100	동대문구	1106	용신동	계	25811	13132	12923	209	12679	6	0	70	50	6800	155	30	1229	0	21	3493	1050	19
서울특별시	1100	동대문구	1106	용신동	관내사전투표	3075	3075	3039	36	0	2	0	8	4	1751	37	7	266	0	3	691	267	3
서울특별시	1100	동대문구	1106	용신동	선거일투표	22736	10057	9884	173	12679	4	0	62	46	5049	118	23	963	0	18	2802	783	16
서울특별시	1100	동대문구	1106	제기동	계	21371	11517	11352	165	9854	6	0	67	59	5593	108	45	1232	0	17	3271	934	20
서울특별시	1100	동대문구	1106	제기동	관내사전투표	2897	2896	2862	34	1	1	0	12	7	1572	33	10	289	0	3	676	250	9
서울특별시	1100	동대문구	1106	제기동	선거일투표	18474	8621	8490	131	9853	5	0	55	52	4021	75	35	943	0	14	2595	684	11
서울특별시	1100	동대문구	1106	청량리동	계	18708	10412	10218	194	8296	12	0	57	60	4601	117	41	1289	0	17	3314	695	15
서울특별시	1100	동대문구	1106	청량리동	관내사전투표	2244	2241	2206	35	3	5	0	9	8	1130	26	6	254	0	4	588	175	1
서울특별시	1100	동대문구	1106	청량리동	선거일투표	16464	8171	8012	159	8293	7	0	48	52	3471	91	35	1035	0	13	2726	520	14
서울특별시	1100	동대문구	1106	회기동	계	9101	5318	5254	64	3783	0	0	83	13	2752	33	26	619	0	15	1132	579	2
서울특별시	1100	동대문구	1106	회기동	관내사전투표	1903	1903	1881	22	0	0	0	25	3	1069	14	8	208	0	7	302	245	0
서울특별시	1100	동대문구	1106	회기동	선거일투표	7198	3415	3373	42	3783	0	0	58	10	1683	19	18	411	0	8	830	334	2
서울특별시	1100	동대문구	1106	휘경제1동	계	10693	5585	5508	77	5108	4	0	41	18	2799	59	19	644	0	11	1419	488	6
서울특별시	1100	동대문구	1106	휘경제1동	관내사전투표	1469	1469	1458	11	0	2	0	8	2	778	28	3	162	0	0	341	132	2
서울특별시	1100	동대문구	1106	휘경제1동	선거일투표	9224	4116	4050	66	5108	2	0	33	16	2021	31	16	482	0	11	1078	356	4
서울특별시	1100	동대문구	1106	휘경제2동	계	19099	11123	10991	132	7976	6	0	88	31	5661	109	40	1212	0	18	2783	1031	12
서울특별시	1100	동대문구	1106	휘경제2동	관내사전투표	1599	1599	1589	10	0	0	0	8	2	969	15	3	131	0	3	301	155	2
서울특별시	1100	동대문구	1106	휘경제2동	선거일투표	17500	9524	9402	122	7976	6	0	80	29	4692	94	37	1081	0	15	2482	876	10
서울특별시	1100	동대문구	1106	이문제1동	계	22615	12226	12069	157	10389	5	0	140	43	5872	126	36	1358	0	19	3188	1267	15
서울특별시	1100	동대문구	1106	이문제1동	관내사전투표	2531	2531	2501	30	0	1	0	33	6	1377	30	7	250	0	4	512	278	3
서울특별시	1100	동대문구	1106	이문제1동	선거일투표	20084	9695	9568	127	10389	4	0	107	37	4495	96	29	1108	0	15	2676	989	12
서울특별시	1100	동대문구	1106	이문제2동	계	17252	10216	10093	123	7036	7	0	66	27	4989	118	36	1105	0	17	2561	1155	12
서울특별시	1100	동대문구	1106	이문제2동	관내사전투표	2416	2416	2391	25	0	2	0	13	6	1297	34	11	228	0	3	501	295	1
서울특별시	1100	동대문구	1106	이문제2동	선거일투표	14836	7800	7702	98	7036	5	0	53	21	3692	84	25	877	0	14	2060	860	11
서울특별시	1100	동대문구	1106	전농제1동	계	23662	12976	12760	216	10686	1	0	73	57	6663	121	128	1354	0	18	3356	970	19
서울특별시	1100	동대문구	1106	전농제1동	관내사전투표	2565	2565	2526	39	0	0	0	11	9	1394	20	22	284	0	2	564	215	5
서울특별시	1100	동대문구	1106	전농제1동	선거일투표	21097	10411	10234	177	10686	1	0	62	48	5269	101	106	1070	0	16	2792	755	14
서울특별시	1100	동대문구	1106	전농제2동	계	15634	9307	9193	114	6327	7	0	53	30	4613	81	34	961	0	13	2572	820	9
서울특별시	1100	동대문구	1106	전농제2동	관내사전투표	2254	2254	2238	16	0	2	0	13	2	1248	13	7	196	0	2	519	235	1
서울특별시	1100	동대문구	1106	전농제2동	선거일투표	13380	7053	6955	98	6327	5	0	40	28	3365	68	27	765	0	11	2053	585	8
서울특별시	1100	동대문구	1106	답십리제1동	계	19587	11366	11228	138	8221	7	0	70	20	6016	123	57	1256	0	13	2657	994	15
서울특별시	1100	동대문구	1106	답십리제1동	관내사전투표	2264	2265	2237	28	-1	1	0	13	2	1335	29	14	226	0	0	388	225	4
서울특별시	1100	동대문구	1106	답십리제1동	선거일투표	17323	9101	8991	110	8222	6	0	57	18	4681	94	43	1030	0	13	2269	769	11
서울특별시	1100	동대문구	1106	답십리제2동	계	23230	13461	13294	167	9769	3	0	65	46	6896	161	36	1327	0	14	3549	1180	17
서울특별시	1100	동대문구	1106	답십리제2동	관내사전투표	2288	2288	2266	22	0	0	0	7	2	1317	30	3	194	0	2	514	196	1
서울특별시	1100	동대문구	1106	답십리제2동	선거일투표	20942	11173	11028	145	9769	3	0	58	44	5579	131	33	1133	0	12	3035	984	16
서울특별시	1100	동대문구	1106	장안제1동	계	31702	17387	17202	185	14315	3	0	66	49	9341	224	38	1605	0	14	4484	1356	22
서울특별시	1100	동대문구	1106	장안제1동	관내사전투표	3354	3354	3320	34	0	0	0	14	9	2014	40	3	265	0	2	717	254	2
서울특별시	1100	동대문구	1106	장안제1동	선거일투표	28348	14033	13882	151	14315	3	0	52	40	7327	184	35	1340	0	12	3767	1102	20
서울특별시	1100	동대문구	1106	장안제2동	계	24146	13686	13515	171	10460	5	0	56	46	7038	135	37	1394	0	14	3617	1155	18
서울특별시	1100	동대문구	1106	장안제2동	관내사전투표	2738	2738	2696	42	0	2	0	8	8	1520	27	4	257	0	0	615	248	7
서울특별시	1100	동대문구	1106	장안제2동	선거일투표	21408	10948	10819	129	10460	3	0	48	38	5518	108	33	1137	0	14	3002	907	11
서울특별시	1100	동대문구	1106	잘못 투입·구분된 투표지	NA	0	16	15	1	-16	0	0	0	0	7	1	0	1	0	0	6	0	0
서울특별시	1100	중랑구	1107	합계	NA	352041	198824	196214	2610	153217	105	0	1024	677	108137	1770	875	18154	0	324	49904	14974	270
서울특별시	1100	중랑구	1107	거소투표	NA	467	445	403	42	22	3	0	3	3	215	4	11	45	0	1	100	14	4
서울특별시	1100	중랑구	1107	관외사전투표	NA	21647	21642	21337	305	5	11	0	156	70	13140	175	109	2037	0	51	3683	1875	30
서울특별시	1100	중랑구	1107	면목본동	계	30368	15156	14958	198	15212	7	0	64	48	8507	179	61	1313	0	30	3776	960	13
서울특별시	1100	중랑구	1107	면목본동	관내사전투표	4060	4060	4023	37	0	4	0	17	6	2460	50	14	314	0	5	833	316	4
서울특별시	1100	중랑구	1107	면목본동	선거일투표	26308	11096	10935	161	15212	3	0	47	42	6047	129	47	999	0	25	2943	644	9
서울특별시	1100	중랑구	1107	면목제2동	계	21390	10491	10367	124	10899	9	0	44	39	5848	115	33	913	0	11	2665	675	15
서울특별시	1100	중랑구	1107	면목제2동	관내사전투표	2309	2309	2285	24	0	4	0	3	4	1398	36	9	168	0	2	471	186	4
서울특별시	1100	중랑구	1107	면목제2동	선거일투표	19081	8182	8082	100	10899	5	0	41	35	4450	79	24	745	0	9	2194	489	11
서울특별시	1100	중랑구	1107	면목제3·8동	계	21815	10710	10546	164	11105	5	0	46	31	5712	105	49	950	0	18	2847	762	21
서울특별시	1100	중랑구	1107	면목제3·8동	관내사전투표	2072	2072	2045	27	0	1	0	4	4	1238	15	5	163	0	4	444	165	2
서울특별시	1100	중랑구	1107	면목제3·8동	선거일투표	19743	8638	8501	137	11105	4	0	42	27	4474	90	44	787	0	14	2403	597	19
서울특별시	1100	중랑구	1107	면목제4동	계	17120	9109	8988	121	8011	3	0	39	36	4936	84	29	826	0	15	2320	687	13
서울특별시	1100	중랑구	1107	면목제4동	관내사전투표	2407	2407	2387	20	0	0	0	12	6	1350	21	6	240	0	3	553	194	2
서울특별시	1100	중랑구	1107	면목제4동	선거일투표	14713	6702	6601	101	8011	3	0	27	30	3586	63	23	586	0	12	1767	493	11
서울특별시	1100	중랑구	1107	면목제5동	계	8504	4190	4126	64	4314	1	0	19	3	2466	55	10	318	0	8	935	303	8
서울특별시	1100	중랑구	1107	면목제5동	관내사전투표	1251	1251	1235	16	0	0	0	7	0	764	11	4	86	0	1	254	104	4
서울특별시	1100	중랑구	1107	면목제5동	선거일투표	7253	2939	2891	48	4314	1	0	12	3	1702	44	6	232	0	7	681	199	4
서울특별시	1100	중랑구	1107	면목제7동	계	18412	9768	9636	132	8644	5	0	54	28	5147	87	34	931	0	13	2645	676	16
서울특별시	1100	중랑구	1107	면목제7동	관내사전투표	2987	2986	2952	34	1	1	0	13	5	1729	22	11	248	0	7	715	197	4
서울특별시	1100	중랑구	1107	면목제7동	선거일투표	15425	6782	6684	98	8643	4	0	41	23	3418	65	23	683	0	6	1930	479	12
서울특별시	1100	중랑구	1107	상봉제1동	계	19335	11027	10903	124	8308	7	0	55	38	5859	92	61	1042	0	20	2786	924	19
서울특별시	1100	중랑구	1107	상봉제1동	관내사전투표	2014	2014	2000	14	0	2	0	6	7	1156	25	9	162	0	2	443	185	3
서울특별시	1100	중랑구	1107	상봉제1동	선거일투표	17321	9013	8903	110	8308	5	0	49	31	4703	67	52	880	0	18	2343	739	16
서울특별시	1100	중랑구	1107	상봉제2동	계	15910	7984	7872	112	7926	3	0	37	40	4516	81	23	688	0	17	1921	536	10
서울특별시	1100	중랑구	1107	상봉제2동	관내사전투표	2028	2027	2001	26	1	1	0	7	4	1225	23	9	146	0	2	437	145	2
서울특별시	1100	중랑구	1107	상봉제2동	선거일투표	13882	5957	5871	86	7925	2	0	30	36	3291	58	14	542	0	15	1484	391	8
서울특별시	1100	중랑구	1107	중화제1동	계	16940	9348	9243	105	7592	4	0	53	30	5101	72	26	910	0	18	2310	708	11
서울특별시	1100	중랑구	1107	중화제1동	관내사전투표	2335	2335	2310	25	0	1	0	11	3	1367	13	5	195	0	3	517	193	2
서울특별시	1100	중랑구	1107	중화제1동	선거일투표	14605	7013	6933	80	7592	3	0	42	27	3734	59	21	715	0	15	1793	515	9
서울특별시	1100	중랑구	1107	중화제2동	계	23911	11456	11289	167	12455	12	0	53	51	6158	116	35	1109	0	21	2994	724	16
서울특별시	1100	중랑구	1107	중화제2동	관내사전투표	2106	2106	2074	32	0	1	0	4	2	1246	20	9	209	0	3	409	169	2
서울특별시	1100	중랑구	1107	중화제2동	선거일투표	21805	9350	9215	135	12455	11	0	49	49	4912	96	26	900	0	18	2585	555	14
서울특별시	1100	중랑구	1107	묵제1동	계	28247	16619	16423	196	11628	7	0	103	48	8749	115	67	1655	0	30	4211	1425	13
서울특별시	1100	중랑구	1107	묵제1동	관내사전투표	3862	3861	3832	29	1	1	0	10	8	2248	29	18	299	0	2	856	358	3
서울특별시	1100	중랑구	1107	묵제1동	선거일투표	24385	12758	12591	167	11627	6	0	93	40	6501	86	49	1356	0	28	3355	1067	10
서울특별시	1100	중랑구	1107	묵제2동	계	16739	9047	8942	105	7692	4	0	45	33	4970	76	36	776	0	9	2313	669	11
서울특별시	1100	중랑구	1107	묵제2동	관내사전투표	2652	2651	2623	28	1	0	0	6	8	1540	19	9	216	0	2	623	197	3
서울특별시	1100	중랑구	1107	묵제2동	선거일투표	14087	6396	6319	77	7691	4	0	39	25	3430	57	27	560	0	7	1690	472	8
서울특별시	1100	중랑구	1107	망우본동	계	26516	13743	13592	151	12773	7	0	59	62	6732	110	85	1139	0	17	4434	924	23
서울특별시	1100	중랑구	1107	망우본동	관내사전투표	3273	3273	3233	40	0	1	0	20	8	1758	31	18	240	0	2	894	256	5
서울특별시	1100	중랑구	1107	망우본동	선거일투표	23243	10470	10359	111	12773	6	0	39	54	4974	79	67	899	0	15	3540	668	18
서울특별시	1100	중랑구	1107	망우제3동	계	15639	7910	7795	115	7729	4	0	53	29	4225	87	31	699	0	10	2143	502	12
서울특별시	1100	중랑구	1107	망우제3동	관내사전투표	2236	2236	2212	24	0	0	0	16	5	1328	21	6	163	0	2	520	147	4
서울특별시	1100	중랑구	1107	망우제3동	선거일투표	13403	5674	5583	91	7729	4	0	37	24	2897	66	25	536	0	8	1623	355	8
서울특별시	1100	중랑구	1107	신내제1동	계	30275	18095	17865	230	12180	9	0	81	52	9426	146	112	1649	0	23	4815	1531	21
서울특별시	1100	중랑구	1107	신내제1동	관내사전투표	2745	2745	2721	24	0	1	0	11	4	1513	24	16	220	0	0	652	278	2
서울특별시	1100	중랑구	1107	신내제1동	선거일투표	27530	15350	15144	206	12180	8	0	70	48	7913	122	96	1429	0	23	4163	1253	19
서울특별시	1100	중랑구	1107	신내제2동	계	18806	11988	11850	138	6818	4	0	60	36	6398	70	63	1151	0	12	2969	1074	13
서울특별시	1100	중랑구	1107	신내제2동	관내사전투표	3023	3022	2999	23	1	1	0	9	6	1789	12	14	269	0	1	623	275	0
서울특별시	1100	중랑구	1107	신내제2동	선거일투표	15783	8966	8851	115	6817	3	0	51	30	4609	58	49	882	0	11	2346	799	13
서울특별시	1100	중랑구	1107	잘못 투입·구분된 투표지	NA	0	96	79	17	-96	0	0	0	0	32	1	0	3	0	0	37	5	1
서울특별시	1100	성북구	1108	합계	NA	373174	222076	219294	2782	151098	114	0	1996	702	114965	2056	671	24927	0	350	50075	23160	278
서울특별시	1100	성북구	1108	거소투표	NA	338	322	300	22	16	0	0	3	1	161	4	3	36	0	0	74	16	2
서울특별시	1100	성북구	1108	관외사전투표	NA	25759	25749	25435	314	10	7	0	312	63	14807	194	76	2714	0	54	3991	3182	35
서울특별시	1100	성북구	1108	성북동	계	14044	7825	7726	99	6219	2	0	143	26	3580	70	26	836	0	11	2039	987	6
서울특별시	1100	성북구	1108	성북동	관내사전투표	2250	2250	2229	21	0	0	0	38	2	1143	17	14	199	0	2	449	365	0
