광역	광역코드	시군구	시군구코드	읍면동명	구분	선거인수	투표수	유효투표수	무효투표수	기권수	녹색당	대한애국당	더불어민주당	무소속	민주평화당	민중당	바른미래당	우리미래	자유한국당	정의당	친박연대	코리아
서울특별시	1100	광진구	1105	중곡제1동	관내사전투표	1905	1903	1892	11	2	27	2	1217	0	0	11	242	1	360	29	3	0
서울특별시	1100	광진구	1105	중곡제1동	선거일투표	11411	5125	5044	81	6286	86	6	2773	0	0	24	820	16	1228	89	2	0
서울특별시	1100	광진구	1105	중곡제2동	계	18516	9995	9887	108	8521	156	20	5753	0	0	53	1545	35	2157	162	6	0
서울특별시	1100	광진구	1105	중곡제2동	관내사전투표	2488	2488	2476	12	0	33	3	1609	0	0	11	325	9	449	36	1	0
서울특별시	1100	광진구	1105	중곡제2동	선거일투표	16028	7507	7411	96	8521	123	17	4144	0	0	42	1220	26	1708	126	5	0
서울특별시	1100	광진구	1105	중곡제3동	계	14826	7856	7764	92	6970	110	17	4426	0	0	26	1283	14	1757	125	6	0
서울특별시	1100	광진구	1105	중곡제3동	관내사전투표	1751	1751	1740	11	0	23	1	1109	0	0	2	230	4	342	29	0	0
서울특별시	1100	광진구	1105	중곡제3동	선거일투표	13075	6105	6024	81	6970	87	16	3317	0	0	24	1053	10	1415	96	6	0
서울특별시	1100	광진구	1105	중곡제4동	계	25662	14468	14300	168	11194	222	40	8044	0	0	59	2299	36	3359	227	14	0
서울특별시	1100	광진구	1105	중곡제4동	관내사전투표	3416	3416	3391	25	0	36	4	2156	0	0	4	452	9	676	53	1	0
서울특별시	1100	광진구	1105	중곡제4동	선거일투표	22246	11052	10909	143	11194	186	36	5888	0	0	55	1847	27	2683	174	13	0
서울특별시	1100	광진구	1105	능동	계	9728	5678	5614	64	4050	110	3	3278	0	0	34	976	16	1108	88	1	0
서울특별시	1100	광진구	1105	능동	관내사전투표	1571	1570	1559	11	1	28	0	1050	0	0	10	213	3	235	20	0	0
서울특별시	1100	광진구	1105	능동	선거일투표	8157	4108	4055	53	4049	82	3	2228	0	0	24	763	13	873	68	1	0
서울특별시	1100	광진구	1105	구의제1동	계	19039	10217	10108	109	8822	226	19	5809	0	0	45	1722	35	2048	195	9	0
서울특별시	1100	광진구	1105	구의제1동	관내사전투표	2791	2791	2772	19	0	67	6	1804	0	0	12	391	6	428	57	1	0
서울특별시	1100	광진구	1105	구의제1동	선거일투표	16248	7426	7336	90	8822	159	13	4005	0	0	33	1331	29	1620	138	8	0
서울특별시	1100	광진구	1105	구의제2동	계	20264	11057	10951	106	9207	157	22	6334	0	0	60	1718	31	2448	174	7	0
서울특별시	1100	광진구	1105	구의제2동	관내사전투표	2432	2429	2411	18	3	23	1	1636	0	0	6	296	2	419	26	2	0
서울특별시	1100	광진구	1105	구의제2동	선거일투표	17832	8628	8540	88	9204	134	21	4698	0	0	54	1422	29	2029	148	5	0
서울특별시	1100	광진구	1105	구의제3동	계	24496	15282	15150	132	9214	282	25	7706	0	0	52	3207	41	3592	236	9	0
서울특별시	1100	광진구	1105	구의제3동	관내사전투표	3801	3799	3776	23	2	62	3	2282	0	0	14	675	5	678	55	2	0
서울특별시	1100	광진구	1105	구의제3동	선거일투표	20695	11483	11374	109	9212	220	22	5424	0	0	38	2532	36	2914	181	7	0
서울특별시	1100	광진구	1105	광장동	계	25459	16336	16229	107	9123	271	36	7981	0	0	35	3569	30	3966	332	9	0
서울특별시	1100	광진구	1105	광장동	관내사전투표	3289	3287	3268	19	2	38	2	1838	0	0	8	582	3	722	73	2	0
서울특별시	1100	광진구	1105	광장동	선거일투표	22170	13049	12961	88	9121	233	34	6143	0	0	27	2987	27	3244	259	7	0
서울특별시	1100	광진구	1105	자양제1동	계	20045	10606	10468	138	9439	206	18	6e3	0	0	46	1837	35	2125	191	10	0
서울특별시	1100	광진구	1105	자양제1동	관내사전투표	3203	3203	3172	31	0	56	4	1981	0	0	17	514	8	530	60	2	0
서울특별시	1100	광진구	1105	자양제1동	선거일투표	16842	7403	7296	107	9439	150	14	4019	0	0	29	1323	27	1595	131	8	0
서울특별시	1100	광진구	1105	자양제2동	계	21313	11876	11749	127	9437	162	31	6494	0	0	51	2167	42	2606	190	6	0
서울특별시	1100	광진구	1105	자양제2동	관내사전투표	2502	2502	2492	10	0	21	5	1583	0	0	7	383	5	441	46	1	0
서울특별시	1100	광진구	1105	자양제2동	선거일투표	18811	9374	9257	117	9437	141	26	4911	0	0	44	1784	37	2165	144	5	0
서울특별시	1100	광진구	1105	자양제3동	계	23260	14502	14378	124	8758	215	32	7176	0	0	56	3211	27	3436	221	4	0
서울특별시	1100	광진구	1105	자양제3동	관내사전투표	3620	3620	3596	24	0	55	3	2150	0	0	16	676	5	631	60	0	0
서울특별시	1100	광진구	1105	자양제3동	선거일투표	19640	10882	10782	100	8758	160	29	5026	0	0	40	2535	22	2805	161	4	0
서울특별시	1100	광진구	1105	자양제4동	계	18138	9040	8900	140	9098	119	24	4888	0	0	48	1471	21	2211	110	8	0
서울특별시	1100	광진구	1105	자양제4동	관내사전투표	2288	2288	2266	22	0	30	7	1391	0	0	7	333	3	465	29	1	0
서울특별시	1100	광진구	1105	자양제4동	선거일투표	15850	6752	6634	118	9098	89	17	3497	0	0	41	1138	18	1746	81	7	0
서울특별시	1100	광진구	1105	화양동	계	19150	9143	9002	141	10007	323	19	5260	0	0	61	1487	26	1647	172	7	0
서울특별시	1100	광진구	1105	화양동	관내사전투표	2147	2146	2117	29	1	76	7	1404	0	0	12	293	7	270	47	1	0
서울특별시	1100	광진구	1105	화양동	선거일투표	17003	6997	6885	112	10006	247	12	3856	0	0	49	1194	19	1377	125	6	0
서울특별시	1100	광진구	1105	군자동	계	16897	9199	9055	144	7698	191	19	5186	0	0	53	1441	26	1964	167	8	0
서울특별시	1100	광진구	1105	군자동	관내사전투표	2000	1998	1971	27	2	41	1	1322	0	0	12	237	6	310	41	1	0
서울특별시	1100	광진구	1105	군자동	선거일투표	14897	7201	7084	117	7696	150	18	3864	0	0	41	1204	20	1654	126	7	0
서울특별시	1100	광진구	1105	잘못 투입·구분된 투표지		0	50	50	0	-50	0	0	31	0	0	0	8	0	9	2	0	0
서울특별시	1100	동대문구	1106	합계		302939	178077	175723	2354	124862	2848	434	93913	0	0	827	33437	404	40984	2731	145	0
서울특별시	1100	동대문구	1106	거소투표		313	297	284	13	16	3	0	100	0	0	2	93	0	79	6	1	0
서울특별시	1100	동대문구	1106	관외사전투표		20015	20008	19807	201	7	420	34	12190	0	0	110	3660	42	2977	362	12	0
서울특별시	1100	동대문구	1106	용신동	계	25811	13134	12908	226	12677	182	41	6969	0	0	60	2332	25	3122	162	15	0
서울특별시	1100	동대문구	1106	용신동	관내사전투표	3075	3073	3043	30	2	37	3	1840	0	0	3	493	2	624	37	4	0
서울특별시	1100	동대문구	1106	용신동	선거일투표	22736	10061	9865	196	12675	145	38	5129	0	0	57	1839	23	2498	125	11	0
서울특별시	1100	동대문구	1106	제기동	계	21371	11521	11341	180	9850	180	42	5754	0	0	54	2144	19	2983	154	11	0
서울특별시	1100	동대문구	1106	제기동	관내사전투표	2897	2896	2864	32	1	34	6	1677	0	0	9	478	4	612	39	5	0
서울특별시	1100	동대문구	1106	제기동	선거일투표	18474	8625	8477	148	9849	146	36	4077	0	0	45	1666	15	2371	115	6	0
서울특별시	1100	동대문구	1106	청량리동	계	18708	10412	10223	189	8296	133	36	4667	0	0	39	2194	33	2992	122	7	0
서울특별시	1100	동대문구	1106	청량리동	관내사전투표	2244	2240	2216	24	4	20	4	1205	0	0	8	432	5	516	25	1	0
서울특별시	1100	동대문구	1106	청량리동	선거일투표	16464	8172	8007	165	8292	113	32	3462	0	0	31	1762	28	2476	97	6	0
서울특별시	1100	동대문구	1106	회기동	계	9101	5317	5259	58	3784	188	8	2881	0	0	23	981	22	1044	109	3	0
서울특별시	1100	동대문구	1106	회기동	관내사전투표	1903	1902	1886	16	1	67	3	1190	0	0	6	305	9	262	44	0	0
서울특별시	1100	동대문구	1106	회기동	선거일투표	7198	3415	3373	42	3783	121	5	1691	0	0	17	676	13	782	65	3	0
서울특별시	1100	동대문구	1106	휘경제1동	계	10693	5583	5515	68	5110	111	14	2781	0	0	29	1148	22	1312	97	1	0
서울특별시	1100	동대문구	1106	휘경제1동	관내사전투표	1469	1469	1461	8	0	18	2	811	0	0	5	291	1	310	23	0	0
서울특별시	1100	동대문구	1106	휘경제1동	선거일투표	9224	4114	4054	60	5110	93	12	1970	0	0	24	857	21	1002	74	1	0
서울특별시	1100	동대문구	1106	휘경제2동	계	19099	11129	10999	130	7970	211	23	5937	0	0	59	2039	30	2510	185	5	0
서울특별시	1100	동대문구	1106	휘경제2동	관내사전투표	1599	1599	1592	7	0	34	0	1005	0	0	3	240	2	279	28	1	0
서울특별시	1100	동대문구	1106	휘경제2동	선거일투표	17500	9530	9407	123	7970	177	23	4932	0	0	56	1799	28	2231	157	4	0
서울특별시	1100	동대문구	1106	이문제1동	계	22615	12228	12068	160	10387	328	31	6026	0	0	77	2352	34	2991	219	10	0
서울특별시	1100	동대문구	1106	이문제1동	관내사전투표	2531	2531	2510	21	0	65	8	1464	0	0	14	423	7	470	59	0	0
서울특별시	1100	동대문구	1106	이문제1동	선거일투표	20084	9697	9558	139	10387	263	23	4562	0	0	63	1929	27	2521	160	10	0
서울특별시	1100	동대문구	1106	이문제2동	계	17252	10216	10092	124	7036	166	20	5284	0	0	49	2034	26	2342	164	7	0
서울특별시	1100	동대문구	1106	이문제2동	관내사전투표	2416	2416	2391	25	0	30	3	1443	0	0	11	398	7	456	40	3	0
서울특별시	1100	동대문구	1106	이문제2동	선거일투표	14836	7800	7701	99	7036	136	17	3841	0	0	38	1636	19	1886	124	4	0
서울특별시	1100	동대문구	1106	전농제1동	계	23662	12973	12730	243	10689	176	38	6644	0	0	78	2487	28	3064	205	10	0
서울특별시	1100	동대문구	1106	전농제1동	관내사전투표	2565	2562	2522	40	3	27	7	1471	0	0	15	405	7	545	42	3	0
서울특별시	1100	동대문구	1106	전농제1동	선거일투표	21097	10411	10208	203	10686	149	31	5173	0	0	63	2082	21	2519	163	7	0
서울특별시	1100	동대문구	1106	전농제2동	계	15634	9307	9201	106	6327	111	19	4747	0	0	33	1778	19	2342	139	13	0
서울특별시	1100	동대문구	1106	전농제2동	관내사전투표	2254	2254	2245	9	0	22	4	1362	0	0	7	341	3	468	37	1	0
서울특별시	1100	동대문구	1106	전농제2동	선거일투표	13380	7053	6956	97	6327	89	15	3385	0	0	26	1437	16	1874	102	12	0
서울특별시	1100	동대문구	1106	답십리제1동	계	19587	11363	11232	131	8224	158	18	6117	0	0	46	2197	26	2485	178	7	0
서울특별시	1100	동대문구	1106	답십리제1동	관내사전투표	2264	2262	2243	19	2	31	1	1428	0	0	8	369	3	364	36	3	0
서울특별시	1100	동대문구	1106	답십리제1동	선거일투표	17323	9101	8989	112	8222	127	17	4689	0	0	38	1828	23	2121	142	4	0
서울특별시	1100	동대문구	1106	답십리제2동	계	23230	13467	13292	175	9763	167	30	7058	0	0	56	2428	37	3289	212	15	0
서울특별시	1100	동대문구	1106	답십리제2동	관내사전투표	2288	2287	2270	17	1	23	2	1398	0	0	4	321	8	480	33	1	0
서울특별시	1100	동대문구	1106	답십리제2동	선거일투표	20942	11180	11022	158	9762	144	28	5660	0	0	52	2107	29	2809	179	14	0
서울특별시	1100	동대문구	1106	장안제1동	계	31702	17390	17199	191	14312	173	39	9500	0	0	54	3079	16	4094	227	17	0
서울특별시	1100	동대문구	1106	장안제1동	관내사전투표	3354	3354	3328	26	0	32	8	2098	0	0	6	477	2	656	48	1	0
서울특별시	1100	동대문구	1106	장안제1동	선거일투표	28348	14036	13871	165	14312	141	31	7402	0	0	48	2602	14	3438	179	16	0
서울특별시	1100	동대문구	1106	장안제2동	계	24146	13690	13532	158	10456	140	41	7232	0	0	58	2486	25	3349	190	11	0
서울특별시	1100	동대문구	1106	장안제2동	관내사전투표	2738	2737	2715	22	1	26	3	1612	0	0	7	421	4	597	43	2	0
서울특별시	1100	동대문구	1106	장안제2동	선거일투표	21408	10953	10817	136	10455	114	38	5620	0	0	51	2065	21	2752	147	9	0
서울특별시	1100	동대문구	1106	잘못 투입·구분된 투표지		0	42	41	1	-42	1	0	26	0	0	0	5	0	9	0	0	0
서울특별시	1100	중랑구	1107	합계		352041	198943	196210	2733	153098	2561	519	109318	0	0	959	33672	429	45905	2662	185	0
서울특별시	1100	중랑구	1107	거소투표		467	445	413	32	22	6	5	181	0	0	6	105	3	80	21	6	0
서울특별시	1100	중랑구	1107	관외사전투표		21647	21642	21410	232	5	361	54	13290	0	0	99	3810	59	3368	352	17	0
서울특별시	1100	중랑구	1107	면목본동	계	30368	15171	14949	222	15197	167	33	8518	0	0	78	2410	31	3498	204	10	0
서울특별시	1100	중랑구	1107	면목본동	관내사전투표	4060	4060	4032	28	0	32	5	2587	0	0	26	539	9	767	65	2	0
서울특별시	1100	중랑구	1107	면목본동	선거일투표	26308	11111	10917	194	15197	135	28	5931	0	0	52	1871	22	2731	139	8	0
서울특별시	1100	중랑구	1107	면목제2동	계	21390	10497	10349	148	10893	114	33	5808	0	0	69	1716	18	2433	138	20	0
서울특별시	1100	중랑구	1107	면목제2동	관내사전투표	2309	2309	2293	16	0	23	3	1467	0	0	9	314	3	437	33	4	0
서울특별시	1100	중랑구	1107	면목제2동	선거일투표	19081	8188	8056	132	10893	91	30	4341	0	0	60	1402	15	1996	105	16	0
서울특별시	1100	중랑구	1107	면목제3·8동	계	21815	10715	10532	183	11100	139	30	5810	0	0	57	1680	22	2665	121	8	0
서울특별시	1100	중랑구	1107	면목제3·8동	관내사전투표	2072	2070	2049	21	2	21	3	1295	0	0	6	291	1	409	21	2	0
서울특별시	1100	중랑구	1107	면목제3·8동	선거일투표	19743	8645	8483	162	11098	118	27	4515	0	0	51	1389	21	2256	100	6	0
서울특별시	1100	중랑구	1107	면목제4동	계	17120	9113	8986	127	8007	113	21	5012	0	0	52	1503	22	2129	123	11	0
서울특별시	1100	중랑구	1107	면목제4동	관내사전투표	2407	2407	2392	15	0	31	1	1416	0	0	9	384	9	507	34	1	0
서울특별시	1100	중랑구	1107	면목제4동	선거일투표	14713	6706	6594	112	8007	82	20	3596	0	0	43	1119	13	1622	89	10	0
서울특별시	1100	중랑구	1107	면목제5동	계	8504	4191	4134	57	4313	47	4	2480	0	0	29	612	10	901	47	4	0
서울특별시	1100	중랑구	1107	면목제5동	관내사전투표	1251	1250	1240	10	1	11	1	797	0	0	4	162	2	248	15	0	0
서울특별시	1100	중랑구	1107	면목제5동	선거일투표	7253	2941	2894	47	4312	36	3	1683	0	0	25	450	8	653	32	4	0
서울특별시	1100	중랑구	1107	면목제7동	계	18412	9771	9632	139	8641	124	24	5242	0	0	34	1606	20	2453	119	10	0
서울특별시	1100	중랑구	1107	면목제7동	관내사전투표	2987	2986	2954	32	1	31	9	1790	0	0	13	392	6	673	37	3	0
서울특별시	1100	중랑구	1107	면목제7동	선거일투표	15425	6785	6678	107	8640	93	15	3452	0	0	21	1214	14	1780	82	7	0
서울특별시	1100	중랑구	1107	상봉제1동	계	19335	11042	10894	148	8293	147	31	5981	0	0	50	1964	19	2543	151	8	0
서울특별시	1100	중랑구	1107	상봉제1동	관내사전투표	2014	2014	1998	16	0	22	7	1255	0	0	5	285	1	400	21	2	0
서울특별시	1100	중랑구	1107	상봉제1동	선거일투표	17321	9028	8896	132	8293	125	24	4726	0	0	45	1679	18	2143	130	6	0
서울특별시	1100	중랑구	1107	상봉제2동	계	15910	7989	7884	105	7921	89	25	4477	0	0	37	1351	26	1770	103	6	0
서울특별시	1100	중랑구	1107	상봉제2동	관내사전투표	2028	2027	2001	26	1	19	1	1274	0	0	10	271	6	394	25	1	0
서울특별시	1100	중랑구	1107	상봉제2동	선거일투표	13882	5962	5883	79	7920	70	24	3203	0	0	27	1080	20	1376	78	5	0
서울특별시	1100	중랑구	1107	중화제1동	계	16940	9352	9248	104	7588	135	18	5152	0	0	47	1591	17	2151	129	8	0
서울특별시	1100	중랑구	1107	중화제1동	관내사전투표	2335	2333	2313	20	2	24	2	1418	0	0	10	329	2	493	33	2	0
서울특별시	1100	중랑구	1107	중화제1동	선거일투표	14605	7019	6935	84	7586	111	16	3734	0	0	37	1262	15	1658	96	6	0
서울특별시	1100	중랑구	1107	중화제2동	계	23911	11464	11276	188	12447	139	40	6181	0	0	59	1863	27	2791	160	16	0
서울특별시	1100	중랑구	1107	중화제2동	관내사전투표	2106	2106	2079	27	0	21	3	1298	0	0	14	308	4	400	30	1	0
서울특별시	1100	중랑구	1107	중화제2동	선거일투표	21805	9358	9197	161	12447	118	37	4883	0	0	45	1555	23	2391	130	15	0
서울특별시	1100	중랑구	1107	묵제1동	계	28247	16628	16435	193	11619	230	34	8920	0	0	71	3069	30	3859	211	11	0
서울특별시	1100	중랑구	1107	묵제1동	관내사전투표	3862	3859	3834	25	3	47	1	2312	0	0	16	579	3	814	60	2	0
서울특별시	1100	중랑구	1107	묵제1동	선거일투표	24385	12769	12601	168	11616	183	33	6608	0	0	55	2490	27	3045	151	9	0
서울특별시	1100	중랑구	1107	묵제2동	계	16739	9054	8938	116	7685	120	22	5014	0	0	33	1509	16	2097	121	6	0
서울특별시	1100	중랑구	1107	묵제2동	관내사전투표	2652	2648	2627	21	4	28	1	1587	0	0	6	397	4	566	37	1	0
서울특별시	1100	중랑구	1107	묵제2동	선거일투표	14087	6406	6311	95	7681	92	21	3427	0	0	27	1112	12	1531	84	5	0
서울특별시	1100	중랑구	1107	망우본동	계	26516	13757	13537	220	12759	149	50	6767	0	0	70	2226	22	4064	172	17	0
서울특별시	1100	중랑구	1107	망우본동	관내사전투표	3273	3271	3235	36	2	46	5	1834	0	0	18	427	5	843	49	8	0
서울특별시	1100	중랑구	1107	망우본동	선거일투표	23243	10486	10302	184	12757	103	45	4933	0	0	52	1799	17	3221	123	9	0
서울특별시	1100	중랑구	1107	망우제3동	계	15639	7910	7789	121	7729	97	21	4258	0	0	41	1261	27	1980	93	11	0
서울특별시	1100	중랑구	1107	망우제3동	관내사전투표	2236	2235	2222	13	1	22	2	1390	0	0	10	276	7	492	21	2	0
서울특별시	1100	중랑구	1107	망우제3동	선거일투표	13403	5675	5567	108	7728	75	19	2868	0	0	31	985	20	1488	72	9	0
서울특별시	1100	중랑구	1107	신내제1동	계	30275	18097	17861	236	12178	227	40	9635	0	0	82	3272	37	4339	223	6	0
서울특별시	1100	중랑구	1107	신내제1동	관내사전투표	2745	2745	2732	13	0	23	4	1628	0	0	10	439	6	583	39	0	0
서울특별시	1100	중랑구	1107	신내제1동	선거일투표	27530	15352	15129	223	12178	204	36	8007	0	0	72	2833	31	3756	184	6	0
서울특별시	1100	중랑구	1107	신내제2동	계	18806	11994	11838	156	6812	155	27	6544	0	0	45	2107	23	2754	173	10	0
서울특별시	1100	중랑구	1107	신내제2동	관내사전투표	3023	3021	2994	27	2	37	4	1855	0	0	9	479	3	557	48	2	0
서울특별시	1100	중랑구	1107	신내제2동	선거일투표	15783	8973	8844	129	6810	118	23	4689	0	0	36	1628	20	2197	125	8	0
서울특별시	1100	중랑구	1107	잘못 투입·구분된 투표지		0	111	105	6	-111	2	7	48	0	0	0	17	0	30	1	0	0
서울특별시	1100	성북구	1108	합계		373174	222184	219501	2683	150990	4349	523	119898	0	0	918	42105	497	47274	3750	187	0
서울특별시	1100	성북구	1108	거소투표		338	322	303	19	16	3	0	133	0	0	5	91	0	63	6	2	0
서울특별시	1100	성북구	1108	관외사전투표		25759	25734	25482	252	25	573	43	15676	0	0	123	4724	61	3710	548	24	0
서울특별시	1100	성북구	1108	성북동	계	14044	7826	7726	100	6218	222	16	4052	0	0	39	1368	16	1883	127	3	0
서울특별시	1100	성북구	1108	성북동	관내사전투표	2250	2250	2226	24	0	61	0	1376	0	0	14	310	4	418	42	1	0
서울특별시	1100	성북구	1108	성북동	선거일투표	11794	5576	5500	76	6218	161	16	2676	0	0	25	1058	12	1465	85	2	0
서울특별시	1100	성북구	1108	삼선동	계	21377	11733	11576	157	9644	284	33	6429	0	0	51	2136	26	2406	198	13	0
서울특별시	1100	성북구	1108	삼선동	관내사전투표	2667	2665	2641	24	2	60	6	1625	0	0	10	419	5	455	59	2	0
서울특별시	1100	성북구	1108	삼선동	선거일투표	18710	9068	8935	133	9642	224	27	4804	0	0	41	1717	21	1951	139	11	0
서울특별시	1100	성북구	1108	동선동	계	13133	7339	7245	94	5794	369	14	3963	0	0	37	1309	20	1397	133	3	0
서울특별시	1100	성북구	1108	동선동	관내사전투표	1682	1681	1672	9	1	72	3	1036	0	0	4	258	3	257	39	0	0
서울특별시	1100	성북구	1108	동선동	선거일투표	11451	5658	5573	85	5793	297	11	2927	0	0	33	1051	17	1140	94	3	0
서울특별시	1100	성북구	1108	돈암제1동	계	13035	7833	7745	88	5202	161	17	4050	0	0	38	1594	12	1729	135	9	0
서울특별시	1100	성북구	1108	돈암제1동	관내사전투표	1646	1645	1631	14	1	29	5	982	0	0	8	292	0	286	29	0	0
서울특별시	1100	성북구	1108	돈암제1동	선거일투표	11389	6188	6114	74	5201	132	12	3068	0	0	30	1302	12	1443	106	9	0
