광역	광역코드	시군구	선거인수	투표수	유효투표수	무효투표수	기권수	득표수	후보명	정당
전라남도	4600	순천시	196303	125839	125229	610	70464	37	전관	새시대참사람연합
전라남도	4600	나주시	77930	51998	51486	512	25932	37	전관	새시대참사람연합
전라남도	4600	광양시	98340	62793	62489	304	35547	14	전관	새시대참사람연합
전라남도	4600	담양군	41587	28834	28578	256	12753	13	전관	새시대참사람연합
전라남도	4600	장성군	38966	29003	28565	438	9963	19	전관	새시대참사람연합
전라남도	4600	곡성군	27604	19181	18954	227	8423	17	전관	새시대참사람연합
전라남도	4600	구례군	23231	16090	15950	140	7141	6	전관	새시대참사람연합
전라남도	4600	고흥군	66681	44303	43769	534	22378	28	전관	새시대참사람연합
전라남도	4600	보성군	42498	28000	27682	318	14498	17	전관	새시대참사람연합
전라남도	4600	화순군	55659	35684	35420	264	19975	22	전관	새시대참사람연합
전라남도	4600	장흥군	35526	26481	25992	489	9045	39	전관	새시대참사람연합
전라남도	4600	강진군	33693	22087	21867	220	11606	14	전관	새시대참사람연합
전라남도	4600	완도군	46449	30496	30129	367	15953	18	전관	새시대참사람연합
전라남도	4600	해남군	67227	45542	44683	859	21685	43	전관	새시대참사람연합
전라남도	4600	진도군	29034	18856	18617	239	10178	9	전관	새시대참사람연합
전라남도	4600	영암군	47590	31323	30965	358	16267	15	전관	새시대참사람연합
전라남도	4600	무안군	51219	32718	32371	347	18501	16	전관	새시대참사람연합
전라남도	4600	영광군	47268	32207	31785	422	15061	55	전관	새시대참사람연합
전라남도	4600	함평군	31915	22101	21800	301	9814	27	전관	새시대참사람연합
전라남도	4600	신안군	39604	23807	23521	286	15797	15	전관	새시대참사람연합
전라남도	4600	목포시	179160	104320	103913	407	74840	64	금민	한국사회당
전라남도	4600	여수시	223347	139798	139086	712	83549	70	금민	한국사회당
전라남도	4600	순천시	196303	125839	125229	610	70464	65	금민	한국사회당
전라남도	4600	나주시	77930	51998	51486	512	25932	37	금민	한국사회당
전라남도	4600	광양시	98340	62793	62489	304	35547	24	금민	한국사회당
전라남도	4600	담양군	41587	28834	28578	256	12753	24	금민	한국사회당
전라남도	4600	장성군	38966	29003	28565	438	9963	17	금민	한국사회당
전라남도	4600	곡성군	27604	19181	18954	227	8423	12	금민	한국사회당
전라남도	4600	구례군	23231	16090	15950	140	7141	15	금민	한국사회당
전라남도	4600	고흥군	66681	44303	43769	534	22378	35	금민	한국사회당
전라남도	4600	보성군	42498	28000	27682	318	14498	42	금민	한국사회당
전라남도	4600	화순군	55659	35684	35420	264	19975	38	금민	한국사회당
전라남도	4600	장흥군	35526	26481	25992	489	9045	29	금민	한국사회당
전라남도	4600	강진군	33693	22087	21867	220	11606	22	금민	한국사회당
전라남도	4600	완도군	46449	30496	30129	367	15953	21	금민	한국사회당
전라남도	4600	해남군	67227	45542	44683	859	21685	42	금민	한국사회당
전라남도	4600	진도군	29034	18856	18617	239	10178	16	금민	한국사회당
전라남도	4600	영암군	47590	31323	30965	358	16267	17	금민	한국사회당
전라남도	4600	무안군	51219	32718	32371	347	18501	29	금민	한국사회당
전라남도	4600	영광군	47268	32207	31785	422	15061	83	금민	한국사회당
전라남도	4600	함평군	31915	22101	21800	301	9814	20	금민	한국사회당
전라남도	4600	신안군	39604	23807	23521	286	15797	21	금민	한국사회당
전라남도	4600	목포시	179160	104320	103913	407	74840	3255	이회창	무소속
전라남도	4600	여수시	223347	139798	139086	712	83549	4838	이회창	무소속
전라남도	4600	순천시	196303	125839	125229	610	70464	4851	이회창	무소속
전라남도	4600	나주시	77930	51998	51486	512	25932	1500	이회창	무소속
전라남도	4600	광양시	98340	62793	62489	304	35547	3736	이회창	무소속
전라남도	4600	담양군	41587	28834	28578	256	12753	992	이회창	무소속
전라남도	4600	장성군	38966	29003	28565	438	9963	1029	이회창	무소속
전라남도	4600	곡성군	27604	19181	18954	227	8423	654	이회창	무소속
전라남도	4600	구례군	23231	16090	15950	140	7141	656	이회창	무소속
전라남도	4600	고흥군	66681	44303	43769	534	22378	1491	이회창	무소속
전라남도	4600	보성군	42498	28000	27682	318	14498	1056	이회창	무소속
전라남도	4600	화순군	55659	35684	35420	264	19975	1261	이회창	무소속
전라남도	4600	장흥군	35526	26481	25992	489	9045	986	이회창	무소속
전라남도	4600	강진군	33693	22087	21867	220	11606	976	이회창	무소속
전라남도	4600	완도군	46449	30496	30129	367	15953	977	이회창	무소속
전라남도	4600	해남군	67227	45542	44683	859	21685	1487	이회창	무소속
전라남도	4600	진도군	29034	18856	18617	239	10178	614	이회창	무소속
전라남도	4600	영암군	47590	31323	30965	358	16267	967	이회창	무소속
전라남도	4600	무안군	51219	32718	32371	347	18501	927	이회창	무소속
전라남도	4600	영광군	47268	32207	31785	422	15061	1204	이회창	무소속
전라남도	4600	함평군	31915	22101	21800	301	9814	648	이회창	무소속
전라남도	4600	신안군	39604	23807	23521	286	15797	685	이회창	무소속
경상북도	4700	포항시북구	191990	140685	140060	625	51305	6757	정동영	대통합민주신당
경상북도	4700	포항시남구	193356	136640	135905	735	56716	8910	정동영	대통합민주신당
경상북도	4700	울릉군	8561	5834	5793	41	2727	554	정동영	대통합민주신당
경상북도	4700	경주시	211623	145887	144872	1015	65736	8968	정동영	대통합민주신당
경상북도	4700	김천시	109767	74936	74267	669	34831	4707	정동영	대통합민주신당
경상북도	4700	안동시	133566	90343	89321	1022	43223	6599	정동영	대통합민주신당
경상북도	4700	구미시	280481	172422	171658	764	108059	12743	정동영	대통합민주신당
경상북도	4700	영주시	91618	63686	63067	619	27932	4704	정동영	대통합민주신당
경상북도	4700	영천시	86531	60974	59998	976	25557	4348	정동영	대통합민주신당
경상북도	4700	상주시	87304	62722	61891	831	24582	4321	정동영	대통합민주신당
경상북도	4700	문경시	61373	43068	42582	486	18305	2834	정동영	대통합민주신당
경상북도	4700	예천군	41837	29903	29383	520	11934	2282	정동영	대통합민주신당
경상북도	4700	경산시	181228	117751	117185	566	63477	7775	정동영	대통합민주신당
경상북도	4700	청도군	39106	29630	29093	537	9476	1885	정동영	대통합민주신당
경상북도	4700	고령군	28742	19990	19723	267	8752	1462	정동영	대통합민주신당
경상북도	4700	성주군	38277	26370	26050	320	11907	1691	정동영	대통합민주신당
경상북도	4700	칠곡군	85733	53075	52716	359	32658	4147	정동영	대통합민주신당
경상북도	4700	군위군	22558	16452	16234	218	6106	1047	정동영	대통합민주신당
경상북도	4700	의성군	53346	38182	37701	481	15164	2517	정동영	대통합민주신당
경상북도	4700	청송군	23708	17932	17566	366	5776	1571	정동영	대통합민주신당
경상북도	4700	영양군	16408	11710	11530	180	4698	1120	정동영	대통합민주신당
경상북도	4700	영덕군	36879	27649	27259	390	9230	1377	정동영	대통합민주신당
경상북도	4700	봉화군	29972	21290	20912	378	8682	1812	정동영	대통합민주신당
경상북도	4700	울진군	43430	30078	29706	372	13352	2691	정동영	대통합민주신당
경상북도	4700	포항시북구	191990	140685	140060	625	51305	118169	이명박	한나라당
경상북도	4700	포항시남구	193356	136640	135905	735	56716	108775	이명박	한나라당
경상북도	4700	울릉군	8561	5834	5793	41	2727	4342	이명박	한나라당
경상북도	4700	경주시	211623	145887	144872	1015	65736	107948	이명박	한나라당
경상북도	4700	김천시	109767	74936	74267	669	34831	50908	이명박	한나라당
경상북도	4700	안동시	133566	90343	89321	1022	43223	59978	이명박	한나라당
경상북도	4700	구미시	280481	172422	171658	764	108059	114803	이명박	한나라당
경상북도	4700	영주시	91618	63686	63067	619	27932	43029	이명박	한나라당
경상북도	4700	영천시	86531	60974	59998	976	25557	44263	이명박	한나라당
경상북도	4700	상주시	87304	62722	61891	831	24582	44152	이명박	한나라당
경상북도	4700	문경시	61373	43068	42582	486	18305	30867	이명박	한나라당
경상북도	4700	예천군	41837	29903	29383	520	11934	20464	이명박	한나라당
경상북도	4700	경산시	181228	117751	117185	566	63477	79438	이명박	한나라당
경상북도	4700	청도군	39106	29630	29093	537	9476	20077	이명박	한나라당
경상북도	4700	고령군	28742	19990	19723	267	8752	13420	이명박	한나라당
경상북도	4700	성주군	38277	26370	26050	320	11907	18615	이명박	한나라당
경상북도	4700	칠곡군	85733	53075	52716	359	32658	35502	이명박	한나라당
경상북도	4700	군위군	22558	16452	16234	218	6106	12147	이명박	한나라당
경상북도	4700	의성군	53346	38182	37701	481	15164	27525	이명박	한나라당
경상북도	4700	청송군	23708	17932	17566	366	5776	12422	이명박	한나라당
경상북도	4700	영양군	16408	11710	11530	180	4698	8199	이명박	한나라당
경상북도	4700	영덕군	36879	27649	27259	390	9230	23129	이명박	한나라당
경상북도	4700	봉화군	29972	21290	20912	378	8682	13981	이명박	한나라당
경상북도	4700	울진군	43430	30078	29706	372	13352	21804	이명박	한나라당
경상북도	4700	포항시북구	191990	140685	140060	625	51305	2678	권영길	민주노동당
경상북도	4700	포항시남구	193356	136640	135905	735	56716	3355	권영길	민주노동당
경상북도	4700	울릉군	8561	5834	5793	41	2727	99	권영길	민주노동당
경상북도	4700	경주시	211623	145887	144872	1015	65736	6366	권영길	민주노동당
경상북도	4700	김천시	109767	74936	74267	669	34831	1533	권영길	민주노동당
경상북도	4700	안동시	133566	90343	89321	1022	43223	2829	권영길	민주노동당
경상북도	4700	구미시	280481	172422	171658	764	108059	4386	권영길	민주노동당
경상북도	4700	영주시	91618	63686	63067	619	27932	1813	권영길	민주노동당
경상북도	4700	영천시	86531	60974	59998	976	25557	1499	권영길	민주노동당
경상북도	4700	상주시	87304	62722	61891	831	24582	1712	권영길	민주노동당
경상북도	4700	문경시	61373	43068	42582	486	18305	856	권영길	민주노동당
경상북도	4700	예천군	41837	29903	29383	520	11934	880	권영길	민주노동당
경상북도	4700	경산시	181228	117751	117185	566	63477	3164	권영길	민주노동당
경상북도	4700	청도군	39106	29630	29093	537	9476	726	권영길	민주노동당
경상북도	4700	고령군	28742	19990	19723	267	8752	635	권영길	민주노동당
경상북도	4700	성주군	38277	26370	26050	320	11907	666	권영길	민주노동당
경상북도	4700	칠곡군	85733	53075	52716	359	32658	1286	권영길	민주노동당
경상북도	4700	군위군	22558	16452	16234	218	6106	394	권영길	민주노동당
경상북도	4700	의성군	53346	38182	37701	481	15164	1493	권영길	민주노동당
경상북도	4700	청송군	23708	17932	17566	366	5776	609	권영길	민주노동당
경상북도	4700	영양군	16408	11710	11530	180	4698	440	권영길	민주노동당
경상북도	4700	영덕군	36879	27649	27259	390	9230	482	권영길	민주노동당
경상북도	4700	봉화군	29972	21290	20912	378	8682	819	권영길	민주노동당
경상북도	4700	울진군	43430	30078	29706	372	13352	607	권영길	민주노동당
경상북도	4700	포항시북구	191990	140685	140060	625	51305	148	이인제	민주당
경상북도	4700	포항시남구	193356	136640	135905	735	56716	248	이인제	민주당
경상북도	4700	울릉군	8561	5834	5793	41	2727	14	이인제	민주당
경상북도	4700	경주시	211623	145887	144872	1015	65736	342	이인제	민주당
경상북도	4700	김천시	109767	74936	74267	669	34831	234	이인제	민주당
경상북도	4700	안동시	133566	90343	89321	1022	43223	222	이인제	민주당
경상북도	4700	구미시	280481	172422	171658	764	108059	381	이인제	민주당
경상북도	4700	영주시	91618	63686	63067	619	27932	229	이인제	민주당
경상북도	4700	영천시	86531	60974	59998	976	25557	244	이인제	민주당
경상북도	4700	상주시	87304	62722	61891	831	24582	251	이인제	민주당
경상북도	4700	문경시	61373	43068	42582	486	18305	158	이인제	민주당
경상북도	4700	예천군	41837	29903	29383	520	11934	101	이인제	민주당
경상북도	4700	경산시	181228	117751	117185	566	63477	231	이인제	민주당
경상북도	4700	청도군	39106	29630	29093	537	9476	130	이인제	민주당
경상북도	4700	고령군	28742	19990	19723	267	8752	67	이인제	민주당
경상북도	4700	성주군	38277	26370	26050	320	11907	93	이인제	민주당
경상북도	4700	칠곡군	85733	53075	52716	359	32658	142	이인제	민주당
경상북도	4700	군위군	22558	16452	16234	218	6106	58	이인제	민주당
경상북도	4700	의성군	53346	38182	37701	481	15164	147	이인제	민주당
경상북도	4700	청송군	23708	17932	17566	366	5776	89	이인제	민주당
경상북도	4700	영양군	16408	11710	11530	180	4698	48	이인제	민주당
경상북도	4700	영덕군	36879	27649	27259	390	9230	52	이인제	민주당
경상북도	4700	봉화군	29972	21290	20912	378	8682	103	이인제	민주당
경상북도	4700	울진군	43430	30078	29706	372	13352	91	이인제	민주당
경상북도	4700	포항시북구	191990	140685	140060	625	51305	3852	문국현	창조한국당
경상북도	4700	포항시남구	193356	136640	135905	735	56716	4433	문국현	창조한국당
경상북도	4700	울릉군	8561	5834	5793	41	2727	162	문국현	창조한국당
경상북도	4700	경주시	211623	145887	144872	1015	65736	4498	문국현	창조한국당
경상북도	4700	김천시	109767	74936	74267	669	34831	2882	문국현	창조한국당
경상북도	4700	안동시	133566	90343	89321	1022	43223	3256	문국현	창조한국당
경상북도	4700	구미시	280481	172422	171658	764	108059	8233	문국현	창조한국당
경상북도	4700	영주시	91618	63686	63067	619	27932	2212	문국현	창조한국당
경상북도	4700	영천시	86531	60974	59998	976	25557	1768	문국현	창조한국당
경상북도	4700	상주시	87304	62722	61891	831	24582	1483	문국현	창조한국당
경상북도	4700	문경시	61373	43068	42582	486	18305	1010	문국현	창조한국당
경상북도	4700	예천군	41837	29903	29383	520	11934	700	문국현	창조한국당
경상북도	4700	경산시	181228	117751	117185	566	63477	4669	문국현	창조한국당
경상북도	4700	청도군	39106	29630	29093	537	9476	930	문국현	창조한국당
경상북도	4700	고령군	28742	19990	19723	267	8752	500	문국현	창조한국당
경상북도	4700	성주군	38277	26370	26050	320	11907	649	문국현	창조한국당
경상북도	4700	칠곡군	85733	53075	52716	359	32658	2255	문국현	창조한국당
경상북도	4700	군위군	22558	16452	16234	218	6106	293	문국현	창조한국당
경상북도	4700	의성군	53346	38182	37701	481	15164	814	문국현	창조한국당
경상북도	4700	청송군	23708	17932	17566	366	5776	581	문국현	창조한국당
경상북도	4700	영양군	16408	11710	11530	180	4698	296	문국현	창조한국당
경상북도	4700	영덕군	36879	27649	27259	390	9230	372	문국현	창조한국당
경상북도	4700	봉화군	29972	21290	20912	378	8682	568	문국현	창조한국당
경상북도	4700	울진군	43430	30078	29706	372	13352	929	문국현	창조한국당
경상북도	4700	포항시북구	191990	140685	140060	625	51305	37	정근모	참주인연합
경상북도	4700	포항시남구	193356	136640	135905	735	56716	45	정근모	참주인연합
경상북도	4700	울릉군	8561	5834	5793	41	2727	4	정근모	참주인연합
경상북도	4700	경주시	211623	145887	144872	1015	65736	59	정근모	참주인연합
경상북도	4700	김천시	109767	74936	74267	669	34831	38	정근모	참주인연합
경상북도	4700	안동시	133566	90343	89321	1022	43223	90	정근모	참주인연합
경상북도	4700	구미시	280481	172422	171658	764	108059	58	정근모	참주인연합
경상북도	4700	영주시	91618	63686	63067	619	27932	45	정근모	참주인연합
경상북도	4700	영천시	86531	60974	59998	976	25557	97	정근모	참주인연합
경상북도	4700	상주시	87304	62722	61891	831	24582	49	정근모	참주인연합
경상북도	4700	문경시	61373	43068	42582	486	18305	20	정근모	참주인연합
경상북도	4700	예천군	41837	29903	29383	520	11934	26	정근모	참주인연합
경상북도	4700	경산시	181228	117751	117185	566	63477	52	정근모	참주인연합
경상북도	4700	청도군	39106	29630	29093	537	9476	60	정근모	참주인연합
경상북도	4700	고령군	28742	19990	19723	267	8752	14	정근모	참주인연합
경상북도	4700	성주군	38277	26370	26050	320	11907	13	정근모	참주인연합
경상북도	4700	칠곡군	85733	53075	52716	359	32658	15	정근모	참주인연합
경상북도	4700	군위군	22558	16452	16234	218	6106	7	정근모	참주인연합
경상북도	4700	의성군	53346	38182	37701	481	15164	17	정근모	참주인연합
경상북도	4700	청송군	23708	17932	17566	366	5776	17	정근모	참주인연합
경상북도	4700	영양군	16408	11710	11530	180	4698	8	정근모	참주인연합
경상북도	4700	영덕군	36879	27649	27259	390	9230	8	정근모	참주인연합
경상북도	4700	봉화군	29972	21290	20912	378	8682	19	정근모	참주인연합
경상북도	4700	울진군	43430	30078	29706	372	13352	21	정근모	참주인연합
경상북도	4700	포항시북구	191990	140685	140060	625	51305	204	허경영	경제공화당
경상북도	4700	포항시남구	193356	136640	135905	735	56716	291	허경영	경제공화당
경상북도	4700	울릉군	8561	5834	5793	41	2727	25	허경영	경제공화당
경상북도	4700	경주시	211623	145887	144872	1015	65736	396	허경영	경제공화당
경상북도	4700	김천시	109767	74936	74267	669	34831	229	허경영	경제공화당
경상북도	4700	안동시	133566	90343	89321	1022	43223	328	허경영	경제공화당
경상북도	4700	구미시	280481	172422	171658	764	108059	752	허경영	경제공화당
경상북도	4700	영주시	91618	63686	63067	619	27932	205	허경영	경제공화당
경상북도	4700	영천시	86531	60974	59998	976	25557	216	허경영	경제공화당
경상북도	4700	상주시	87304	62722	61891	831	24582	287	허경영	경제공화당
경상북도	4700	문경시	61373	43068	42582	486	18305	149	허경영	경제공화당
경상북도	4700	예천군	41837	29903	29383	520	11934	91	허경영	경제공화당
경상북도	4700	경산시	181228	117751	117185	566	63477	355	허경영	경제공화당
경상북도	4700	청도군	39106	29630	29093	537	9476	197	허경영	경제공화당
경상북도	4700	고령군	28742	19990	19723	267	8752	65	허경영	경제공화당
경상북도	4700	성주군	38277	26370	26050	320	11907	55	허경영	경제공화당
경상북도	4700	칠곡군	85733	53075	52716	359	32658	192	허경영	경제공화당
경상북도	4700	군위군	22558	16452	16234	218	6106	34	허경영	경제공화당
경상북도	4700	의성군	53346	38182	37701	481	15164	87	허경영	경제공화당
경상북도	4700	청송군	23708	17932	17566	366	5776	127	허경영	경제공화당
경상북도	4700	영양군	16408	11710	11530	180	4698	25	허경영	경제공화당
경상북도	4700	영덕군	36879	27649	27259	390	9230	47	허경영	경제공화당
경상북도	4700	봉화군	29972	21290	20912	378	8682	124	허경영	경제공화당
경상북도	4700	울진군	43430	30078	29706	372	13352	215	허경영	경제공화당
경상북도	4700	포항시북구	191990	140685	140060	625	51305	18	전관	새시대참사람연합
경상북도	4700	포항시남구	193356	136640	135905	735	56716	22	전관	새시대참사람연합
경상북도	4700	울릉군	8561	5834	5793	41	2727	0	전관	새시대참사람연합
경상북도	4700	경주시	211623	145887	144872	1015	65736	38	전관	새시대참사람연합
경상북도	4700	김천시	109767	74936	74267	669	34831	29	전관	새시대참사람연합
경상북도	4700	안동시	133566	90343	89321	1022	43223	46	전관	새시대참사람연합
경상북도	4700	구미시	280481	172422	171658	764	108059	31	전관	새시대참사람연합
경상북도	4700	영주시	91618	63686	63067	619	27932	31	전관	새시대참사람연합
경상북도	4700	영천시	86531	60974	59998	976	25557	78	전관	새시대참사람연합
경상북도	4700	상주시	87304	62722	61891	831	24582	40	전관	새시대참사람연합
경상북도	4700	문경시	61373	43068	42582	486	18305	23	전관	새시대참사람연합
경상북도	4700	예천군	41837	29903	29383	520	11934	14	전관	새시대참사람연합
경상북도	4700	경산시	181228	117751	117185	566	63477	32	전관	새시대참사람연합
경상북도	4700	청도군	39106	29630	29093	537	9476	138	전관	새시대참사람연합
경상북도	4700	고령군	28742	19990	19723	267	8752	13	전관	새시대참사람연합
경상북도	4700	성주군	38277	26370	26050	320	11907	22	전관	새시대참사람연합
경상북도	4700	칠곡군	85733	53075	52716	359	32658	17	전관	새시대참사람연합
경상북도	4700	군위군	22558	16452	16234	218	6106	6	전관	새시대참사람연합
경상북도	4700	의성군	53346	38182	37701	481	15164	38	전관	새시대참사람연합
경상북도	4700	청송군	23708	17932	17566	366	5776	13	전관	새시대참사람연합
경상북도	4700	영양군	16408	11710	11530	180	4698	6	전관	새시대참사람연합
경상북도	4700	영덕군	36879	27649	27259	390	9230	9	전관	새시대참사람연합
경상북도	4700	봉화군	29972	21290	20912	378	8682	17	전관	새시대참사람연합
경상북도	4700	울진군	43430	30078	29706	372	13352	18	전관	새시대참사람연합
경상북도	4700	포항시북구	191990	140685	140060	625	51305	54	금민	한국사회당
경상북도	4700	포항시남구	193356	136640	135905	735	56716	72	금민	한국사회당
경상북도	4700	울릉군	8561	5834	5793	41	2727	5	금민	한국사회당
경상북도	4700	경주시	211623	145887	144872	1015	65736	100	금민	한국사회당
경상북도	4700	김천시	109767	74936	74267	669	34831	76	금민	한국사회당
경상북도	4700	안동시	133566	90343	89321	1022	43223	119	금민	한국사회당
경상북도	4700	구미시	280481	172422	171658	764	108059	96	금민	한국사회당
경상북도	4700	영주시	91618	63686	63067	619	27932	105	금민	한국사회당
경상북도	4700	영천시	86531	60974	59998	976	25557	159	금민	한국사회당
경상북도	4700	상주시	87304	62722	61891	831	24582	88	금민	한국사회당
경상북도	4700	문경시	61373	43068	42582	486	18305	53	금민	한국사회당
경상북도	4700	예천군	41837	29903	29383	520	11934	51	금민	한국사회당
경상북도	4700	경산시	181228	117751	117185	566	63477	76	금민	한국사회당
경상북도	4700	청도군	39106	29630	29093	537	9476	47	금민	한국사회당
경상북도	4700	고령군	28742	19990	19723	267	8752	29	금민	한국사회당
경상북도	4700	성주군	38277	26370	26050	320	11907	39	금민	한국사회당
경상북도	4700	칠곡군	85733	53075	52716	359	32658	40	금민	한국사회당
경상북도	4700	군위군	22558	16452	16234	218	6106	25	금민	한국사회당
경상북도	4700	의성군	53346	38182	37701	481	15164	57	금민	한국사회당
경상북도	4700	청송군	23708	17932	17566	366	5776	22	금민	한국사회당
경상북도	4700	영양군	16408	11710	11530	180	4698	22	금민	한국사회당
경상북도	4700	영덕군	36879	27649	27259	390	9230	20	금민	한국사회당
경상북도	4700	봉화군	29972	21290	20912	378	8682	67	금민	한국사회당
경상북도	4700	울진군	43430	30078	29706	372	13352	36	금민	한국사회당
경상북도	4700	포항시북구	191990	140685	140060	625	51305	8143	이회창	무소속
경상북도	4700	포항시남구	193356	136640	135905	735	56716	9754	이회창	무소속
경상북도	4700	울릉군	8561	5834	5793	41	2727	588	이회창	무소속
경상북도	4700	경주시	211623	145887	144872	1015	65736	16157	이회창	무소속
경상북도	4700	김천시	109767	74936	74267	669	34831	13631	이회창	무소속
경상북도	4700	안동시	133566	90343	89321	1022	43223	15854	이회창	무소속
경상북도	4700	구미시	280481	172422	171658	764	108059	30175	이회창	무소속
경상북도	4700	영주시	91618	63686	63067	619	27932	10694	이회창	무소속
경상북도	4700	영천시	86531	60974	59998	976	25557	7326	이회창	무소속
경상북도	4700	상주시	87304	62722	61891	831	24582	9508	이회창	무소속
경상북도	4700	문경시	61373	43068	42582	486	18305	6612	이회창	무소속
경상북도	4700	예천군	41837	29903	29383	520	11934	4774	이회창	무소속
경상북도	4700	경산시	181228	117751	117185	566	63477	21393	이회창	무소속
경상북도	4700	청도군	39106	29630	29093	537	9476	4903	이회창	무소속
경상북도	4700	고령군	28742	19990	19723	267	8752	3518	이회창	무소속
경상북도	4700	성주군	38277	26370	26050	320	11907	4207	이회창	무소속
경상북도	4700	칠곡군	85733	53075	52716	359	32658	9120	이회창	무소속
경상북도	4700	군위군	22558	16452	16234	218	6106	2223	이회창	무소속
경상북도	4700	의성군	53346	38182	37701	481	15164	5006	이회창	무소속
경상북도	4700	청송군	23708	17932	17566	366	5776	2115	이회창	무소속
경상북도	4700	영양군	16408	11710	11530	180	4698	1366	이회창	무소속
경상북도	4700	영덕군	36879	27649	27259	390	9230	1763	이회창	무소속
경상북도	4700	봉화군	29972	21290	20912	378	8682	3402	이회창	무소속
경상북도	4700	울진군	43430	30078	29706	372	13352	3294	이회창	무소속
경상남도	4800	창원시	362408	231700	230617	1083	130708	29081	정동영	대통합민주신당
경상남도	4800	마산시	324462	209020	207666	1354	115442	20557	정동영	대통합민주신당
경상남도	4800	진주시	250883	167564	166102	1462	83319	15332	정동영	대통합민주신당
경상남도	4800	진해시	121833	79408	78891	517	42425	9834	정동영	대통합민주신당
경상남도	4800	통영시	104365	64408	63614	794	39957	6610	정동영	대통합민주신당
경상남도	4800	고성군	45808	29676	29127	549	16132	3268	정동영	대통합민주신당
경상남도	4800	사천시	88020	57258	56535	723	30762	5945	정동영	대통합민주신당
경상남도	4800	김해시	328602	196486	195430	1056	132116	33010	정동영	대통합민주신당
경상남도	4800	밀양시	90039	59131	58269	862	30908	7002	정동영	대통합민주신당
경상남도	4800	거제시	150738	88567	87824	743	62171	13614	정동영	대통합민주신당
경상남도	4800	의령군	25869	18150	17618	532	7719	1849	정동영	대통합민주신당
경상남도	4800	함안군	51439	36737	36132	605	14702	3930	정동영	대통합민주신당
경상남도	4800	창녕군	51627	35815	35139	676	15812	3698	정동영	대통합민주신당
경상남도	4800	양산시	168925	101284	100580	704	67641	14220	정동영	대통합민주신당
경상남도	4800	하동군	45826	30695	29975	720	15131	5097	정동영	대통합민주신당
경상남도	4800	남해군	45169	30603	29909	694	14566	4709	정동영	대통합민주신당
경상남도	4800	함양군	33470	25093	24507	586	8377	3200	정동영	대통합민주신당
경상남도	4800	산청군	30086	21140	20604	536	8946	2055	정동영	대통합민주신당
경상남도	4800	거창군	50823	34594	33881	713	16229	3637	정동영	대통합민주신당
경상남도	4800	합천군	45959	31741	30910	831	14218	2815	정동영	대통합민주신당
경상남도	4800	창원시	362408	231700	230617	1083	130708	119272	이명박	한나라당
경상남도	4800	마산시	324462	209020	207666	1354	115442	122030	이명박	한나라당
경상남도	4800	진주시	250883	167564	166102	1462	83319	97767	이명박	한나라당
경상남도	4800	진해시	121833	79408	78891	517	42425	43764	이명박	한나라당
경상남도	4800	통영시	104365	64408	63614	794	39957	38853	이명박	한나라당
경상남도	4800	고성군	45808	29676	29127	549	16132	16716	이명박	한나라당
경상남도	4800	사천시	88020	57258	56535	723	30762	31520	이명박	한나라당
경상남도	4800	김해시	328602	196486	195430	1056	132116	94923	이명박	한나라당
경상남도	4800	밀양시	90039	59131	58269	862	30908	32527	이명박	한나라당
경상남도	4800	거제시	150738	88567	87824	743	62171	45598	이명박	한나라당
경상남도	4800	의령군	25869	18150	17618	532	7719	9440	이명박	한나라당
경상남도	4800	함안군	51439	36737	36132	605	14702	19584	이명박	한나라당
경상남도	4800	창녕군	51627	35815	35139	676	15812	19389	이명박	한나라당
경상남도	4800	양산시	168925	101284	100580	704	67641	55734	이명박	한나라당
경상남도	4800	하동군	45826	30695	29975	720	15131	15618	이명박	한나라당
경상남도	4800	남해군	45169	30603	29909	694	14566	15991	이명박	한나라당
경상남도	4800	함양군	33470	25093	24507	586	8377	13967	이명박	한나라당
경상남도	4800	산청군	30086	21140	20604	536	8946	12239	이명박	한나라당
경상남도	4800	거창군	50823	34594	33881	713	16229	19863	이명박	한나라당
경상남도	4800	합천군	45959	31741	30910	831	14218	18867	이명박	한나라당
경상남도	4800	창원시	362408	231700	230617	1083	130708	18327	권영길	민주노동당
경상남도	4800	마산시	324462	209020	207666	1354	115442	8730	권영길	민주노동당
경상남도	4800	진주시	250883	167564	166102	1462	83319	7752	권영길	민주노동당
경상남도	4800	진해시	121833	79408	78891	517	42425	3417	권영길	민주노동당
경상남도	4800	통영시	104365	64408	63614	794	39957	2293	권영길	민주노동당
경상남도	4800	고성군	45808	29676	29127	549	16132	1254	권영길	민주노동당
경상남도	4800	사천시	88020	57258	56535	723	30762	2774	권영길	민주노동당
경상남도	4800	김해시	328602	196486	195430	1056	132116	8619	권영길	민주노동당
경상남도	4800	밀양시	90039	59131	58269	862	30908	2255	권영길	민주노동당
경상남도	4800	거제시	150738	88567	87824	743	62171	8622	권영길	민주노동당
경상남도	4800	의령군	25869	18150	17618	532	7719	1103	권영길	민주노동당
경상남도	4800	함안군	51439	36737	36132	605	14702	2317	권영길	민주노동당
경상남도	4800	창녕군	51627	35815	35139	676	15812	1831	권영길	민주노동당
경상남도	4800	양산시	168925	101284	100580	704	67641	4367	권영길	민주노동당
경상남도	4800	하동군	45826	30695	29975	720	15131	1677	권영길	민주노동당
경상남도	4800	남해군	45169	30603	29909	694	14566	1404	권영길	민주노동당
